Name	Length	EffectiveLength	TPM	NumReads
FBgn0033234	797.493	723.052	0.840907	13.0939
FBgn0040343	250	159.308	0.355579	1
FBgn0050491	882.373	749.763	3.99984	36.2537
FBgn0034420	438.859	414.294	123.871	3349
FBgn0054008	715	533.436	6.80822	32.0563
FBgn0037297	697.064	617.793	21.3709	267
FBgn0031725	1167.5	1076.69	0.0526117	1
FBgn0039307	1248	1066.38	0	0
FBgn0035435	735.333	614.253	9.95976	81
FBgn0013810	12202	12020.4	3.60038	382
FBgn0030494	858	676.38	0.167499	1
FBgn0039055	3473	3291.38	28.4663	827
FBgn0040308	798.806	659.252	90.1883	682.999
FBgn0039620	2274	2092.38	1.35364	25
FBgn0015765	1450	1268.38	20.3652	228
FBgn0031270	683	501.436	6.32624	28
FBgn0029795	1676	1494.38	0.833939	11
FBgn0030049	1137.59	1087.03	64.1735	2211.91
FBgn0052702	11349	11167.4	6.15801	607
FBgn0032938	775.564	737.626	43.2489	1348
FBgn0037760	3814.05	3664.41	33.879	1330
FBgn0259832	474	292.616	13.9382	36
FBgn0020440	2244.47	2154.93	14.8781	574
FBgn0004590	639	457.436	0	0
FBgn0024941	1388.5	1297.69	0.0873036	2
FBgn0035084	1363.18	1199.18	7.16574	84
FBgn0266490	245.735	156.04	133.727	372.487
FBgn0038752	2194	2012.38	0	0
FBgn0051643	2890	2708.38	0	0
FBgn0030746	2521.7	2396.46	0.814965	25
FBgn0015714	817.517	722.469	63.1784	769.853
FBgn0037506	1426	1244.38	0.273131	3
FBgn0266977	516	334.583	0	0
FBgn0035077	1165	983.38	0.76533	6.64304
FBgn0053109	1025	843.38	0.134332	1
FBgn0002933	523	341.583	0	0
FBgn0085331	825	643.38	0	0
FBgn0261584	1600.63	1424.08	3.01611	39
FBgn0033362	995.996	911.478	3.87542	67
FBgn0030575	777.688	676.368	4.48532	48
FBgn0015572	1749	1567.38	0.578254	8
FBgn0013276	2375	2193.38	20.5067	397.014
FBgn0032613	2123	1941.38	21.1836	363
FBgn0036225	1146	964.38	0	0
FBgn0052208	514	332.583	0	0
FBgn0017567	819	637.38	169.038	951
FBgn0014388	1845.37	1747.24	586.13	16730.9
FBgn0046763	1934	1752.38	89.7573	1388.34
FBgn0037061	627	445.436	22.3821	88
FBgn0030941	2396.76	2216.63	55.9152	1103
FBgn0029809	1433	1251.38	0.0905344	1
FBgn0053120	2301	2119.38	1.28294	24
FBgn0015614	1117.24	956.413	82.0856	782.561
FBgn0033498	1268	1086.38	0.104285	1
FBgn0022224	396	214.718	41.6833	79
FBgn0033729	794.5	612.981	0	0
FBgn0260453	711.108	616.205	0.578694	6.02362
FBgn0039160	1362	1180.38	68.5916	714.644
