Name	Length	EffectiveLength	TPM	NumReads
FBtr0300305	309	138.565	0	0
FBtr0077162	567	396.258	0	0
FBtr0072277	713	542.15	48.565	220
FBtr0344898	1082	911.07	0	0
FBtr0086817	1175	1004.07	0	0
FBtr0333271	5146	4975.07	0.486803	20.2364
FBtr0072639	5149	4978.07	0.234731	9.76364
FBtr0340000	824	653.15	0.603336	3.2927
FBtr0087390	427	256.424	282.699	605.707
FBtr0070472	3021	2850.07	1.87346e-07	4.46148e-06
FBtr0331752	4499	4328.07	19.6666	711.219
FBtr0070475	3174	3003.07	6.43244	161.407
FBtr0070474	3218	3047.07	1.04935	26.7166
FBtr0302185	2166	1995.07	6.7393e-08	1.12345e-06
FBtr0070471	4805	4634.07	5.14413	199.184
FBtr0112828	2903	2732.07	5.51984	126.008
FBtr0301966	3182	3011.07	0	0
FBtr0070468	3055	2884.07	14.2194	342.663
FBtr0070476	2745	2574.07	0.293452	6.31156
FBtr0070470	3110	2939.07	0	0
FBtr0331751	4750	4579.07	0.58485	22.377
FBtr0070469	4244	4073.07	9.39855	319.862
FBtr0070467	2929	2758.07	0	0
FBtr0331753	5004	4833.07	0.498808	20.1436
FBtr0070466	2847	2676.07	5.77392	129.107
FBtr0070473	3091	2920.07	0	0
FBtr0076265	1575	1404.07	49.0969	576
FBtr0331935	1030	859.07	0	0
FBtr0088237	816	645.15	92.5678	499
FBtr0081705	1363	1192.07	0	0
FBtr0088524	1299	1128.07	69.0661	651
FBtr0074540	843	672.15	19.408	109
FBtr0074494	1357	1186.07	0.302713	3
FBtr0085714	3349	3178.07	116.945	3105.44
FBtr0085713	3440	3269.07	1028.39	28090.6
FBtr0076256	334	163.55	2.92705	4
FBtr0339552	1718	1547.07	10.9976	142.163
FBtr0078950	1533	1362.07	23.6216	268.837
FBtr0070990	1321	1150.07	0.705965	6.78402
FBtr0100409	805	634.15	0.503579	2.66833
FBtr0343330	706	535.204	105.455	471.591
FBtr0304902	1617	1446.07	0.082762	1
FBtr0304901	2286	2115.07	0	0
FBtr0078872	1228	1057.07	0.113218	1
FBtr0077839	2112	1941.07	6.0272	97.7545
FBtr0077837	2331	2160.07	6.19685	111.845
FBtr0077838	2235	2064.07	1.7057	29.4176
FBtr0077836	2325	2154.07	18.5004	332.982
FBtr0075133	4018	3847.07	0.589232	18.9407
FBtr0332862	2190	2019.07	4.50839	76.0593
FBtr0087988	1754	1583.07	123.901	1638.91
FBtr0087987	1948	1777.07	384.949	5715.94
FBtr0074688	1633	1462.07	48.3771	591
FBtr0086864	3503	3332.07	11.0985	309
FBtr0083361	1283	1112.07	0	0
FBtr0392904	4164	3993.07	4.65236	155.224
FBtr0084588	2385	2214.07	43.0313	796.077
FBtr0303161	2639	2468.07	38.5356	794.692
FBtr0079257	1918	1747.07	17.9478	262
FBtr0307341	906	735.15	0	0
FBtr0084989	527	356.258	0.295528	0.879716
FBtr0306309	750	579.15	0.826588	4
FBtr0344570	539	368.258	0	0
FBtr0078090	1219	1048.07	30.7172	269
FBtr0087439	546	375.258	22.0059	69
FBtr0070960	2096	1925.07	0	0
FBtr0302357	2296	2125.07	0	0
FBtr0302356	2428	2257.07	0.530243	10
FBtr0340571	3830	3659.07	0.0105108	0.321357
FBtr0340572	3825	3654.07	0.0549796	1.67864
FBtr0080267	3305	3134.07	0	0
FBtr0077141	787	616.15	0.194238	1
FBtr0306593	981	810.07	0	0
FBtr0081719	1938	1767.07	63.4609	937
FBtr0071549	1655	1484.07	33.4668	415
FBtr0308832	1068	897.07	12.3196	92.3426
FBtr0308833	2043	1872.07	26.4411	413.601
FBtr0074921	2263	2092.07	3.26399	57.0565
FBtr0073011	1996	1825.07	0	0
FBtr0112378	450	279.424	0	0
FBtr0342602	1596	1425.07	0	0
FBtr0080326	1217	1046.07	81.7238	714.314
FBtr0085405	675	504.258	183.7	774
FBtr0339295	331	160.55	0	0
FBtr0300316	205	35.2666	0	0
FBtr0300904	2130	1959.07	0	0
FBtr0081633	2196	2025.07	0	0
FBtr0300905	2052	1881.07	0	0
FBtr0335279	1234	1063.07	0	0
FBtr0335281	1199	1028.07	0	0
FBtr0290216	733	562.15	0	0
FBtr0335280	740	569.15	0	0
FBtr0077120	1711	1540.07	16.41	211.168
FBtr0081676	887	716.15	0	0
FBtr0076639	2093	1922.07	0.186798	3
FBtr0079280	1148	977.07	0	0
FBtr0304827	5797	5626.07	0.08346	3.9234
FBtr0433494	6405	6234.07	0	0
FBtr0333832	6581	6410.07	0.331865	17.7748
FBtr0433497	5654	5483.07	0	0
FBtr0333833	6118	5947.07	0	0
FBtr0433496	5848	5677.07	0	0
FBtr0304826	8410	8239.07	0	0
FBtr0433495	8302	8131.07	0	0
FBtr0433493	8251	8080.07	0.31831	21.4904
FBtr0300808	2019	1848.07	0	0
FBtr0300809	4061	3890.07	0.0172112	0.559435
FBtr0301700	4064	3893.07	0.00677187	0.220283
FBtr0072287	5108	4937.07	26.3742	1088
FBtr0343633	2816	2645.07	5.01912	110.929
FBtr0074281	2640	2469.07	63.846	1317.18
FBtr0343632	2730	2559.07	1.2665	27.0811
FBtr0074279	3898	3727.07	40.0109	1246.02
FBtr0074280	3895	3724.07	1.14038	35.4853
FBtr0072238	1035	864.07	0	0
FBtr0308073	1317	1146.07	1.00438	9.61805
FBtr0082360	764	593.15	76.2286	377.801
FBtr0082361	1024	853.07	3.58889	25.5814
FBtr0079938	1428	1257.07	2.85616	30
FBtr0077227	1279	1108.07	80.552	745.802
FBtr0091702	1278	1107.07	2.12949	19.6984
FBtr0074882	2425	2254.07	13.6299	256.709
FBtr0332153	3588	3417.07	1.85231	52.8867
FBtr0310476	2042	1871.07	5.87783	91.894
FBtr0100666	2416	2245.07	8.34821	156.604
FBtr0332726	2033	1862.07	3.20761	49.9065
FBtr0080287	1089	918.07	15.8776	121.798
FBtr0309307	5887	5716.07	0.0418933	2.00089
FBtr0300898	5037	4866.07	0	0
FBtr0080024	1050	879.07	6.83168	50.18
FBtr0077389	2263	2092.07	84.2649	1473
FBtr0290204	1958	1787.07	0	0
FBtr0086689	848	677.15	22.3225	126.301
FBtr0306636	1574	1403.07	14.9517	175.287
FBtr0086687	1472	1301.07	13.7179	149.131
FBtr0086690	2195	2024.07	0	0
FBtr0086686	1532	1361.07	0	0
FBtr0340359	2225	2054.07	2.40509	41.2788
FBtr0301148	981	810.07	83.7549	566.908
FBtr0086684	908	737.15	0	0
FBtr0306637	2237	2066.07	0.0020897	0.0360752
FBtr0301149	1514	1343.07	0.896249	10.0579
FBtr0086600	1106	935.07	4.88206	38.144
FBtr0331978	1118	947.07	16.7888	132.856
FBtr0078769	621	450.258	4383.62	16492
FBtr0070712	1878	1707.07	0.841299	12
FBtr0343263	1108	937.07	0	0
FBtr0343264	928	757.15	1.25508e-06	7.94022e-06
FBtr0072024	920	749.15	0.47926	2.99999
FBtr0113111	979	808.07	0	0
FBtr0333452	4664	4493.07	0.179161	6.72615
FBtr0333450	3996	3825.07	0.133721	4.27385
FBtr0333451	4043	3872.07	5.11195e-08	1.6539e-06
FBtr0300831	4092	3921.07	0	0
FBtr0076303	1640	1469.07	0	0
FBtr0076302	1655	1484.07	2.18599	27.1071
FBtr0076301	2049	1878.07	46.9584	736.893
FBtr0077098	1123	952.07	81.0583	644.832
FBtr0070552	1047	876.07	0	0
FBtr0075818	1346	1175.07	28.7214	282
FBtr0088789	1908	1737.07	5.51179	80
FBtr0304960	503	332.361	0	0
FBtr0075249	843	672.15	0	0
FBtr0084104	1804	1633.07	206.444	2817
FBtr0336911	2177	2006.07	12.4695	209.015
FBtr0088974	1597	1426.07	15.6446	186.416
FBtr0100360	4963	4792.07	0.170727	6.83605
FBtr0110880	2920	2749.07	0	0
FBtr0334105	2225	2054.07	0	0
FBtr0301185	2946	2775.07	0	0
FBtr0110881	4262	4091.07	2.60839	89.164
FBtr0336928	1138	967.07	0.49502	4
FBtr0072107	995	824.07	0	0
FBtr0085786	2956	2785.07	12.7226	296.069
FBtr0085785	3082	2911.07	0	0
FBtr0334549	2894	2723.07	0	0
FBtr0334550	3020	2849.07	0	0
FBtr0340191	4545	4374.07	3.5057e-07	1.28127e-05
FBtr0073848	4477	4306.07	60.0334	2160
FBtr0078387	3371	3200.07	7.27667	194.568
FBtr0087487	2027	1856.07	15.4108	239
FBtr0083735	2688	2517.07	0	0
FBtr0332539	2448	2277.07	0	0
FBtr0077790	977	806.07	0	0
FBtr0331440	941	770.15	0	0
FBtr0331439	971	800.15	0	0
FBtr0082634	1746	1575.07	15.1208	199
FBtr0079612	1320	1149.07	6.05909	58.1746
FBtr0087980	1799	1628.07	0	0
FBtr0087979	1558	1387.07	0	0
FBtr0072044	1063	892.07	0	0
FBtr0343206	1072	901.07	0	0
FBtr0072043	1160	989.07	0	0
FBtr0075225	1132	961.07	0	0
FBtr0112489	446	275.424	11.2752	25.9481
FBtr0339263	740	569.15	0.966087	4.59434
FBtr0301018	2276	2105.07	1.19391	21
FBtr0302526	640	469.258	4.08065	16
FBtr0100009	3280	3109.07	5.35063	139
FBtr0089901	2338	2167.07	0.634352	11.4864
FBtr0089902	1803	1632.07	0	0
FBtr0300562	2617	2446.07	3.72418	76.1166
FBtr0089900	2125	1954.07	0	0
FBtr0089904	2355	2184.07	0	0
FBtr0301521	2467	2296.07	0.588123	11.2832
FBtr0089905	2568	2397.07	2.45213	49.1139
FBtr0345390	5214	5043.07	0.445458	18.7707
FBtr0331425	3556	3385.07	1.78393	50.4575
FBtr0332155	4408	4237.07	1.94252	68.7717
FBtr0075014	3541	3370.07	2.72939e-07	7.68571e-06
FBtr0078874	603	432.258	0.276871	1
FBtr0083452	2975	2804.07	10.4069	243.832
FBtr0302317	2262	2091.07	21.2433	371.168
FBtr0333248	2543	2372.07	0	0
FBtr0114524	2411	2240.07	0.213707	4
FBtr0273385	6171	6000.07	1.89901	95.2056
FBtr0339307	6637	6466.07	0.474962	25.6613
FBtr0273384	6439	6268.07	3.43938	180.133
FBtr0082117	3807	3636.07	4.07719	123.872
FBtr0082116	6303	6132.07	1.97443	101.164
FBtr0082118	4671	4500.07	2.86816	107.845
FBtr0085011	1569	1398.07	0.0856035	1
FBtr0081174	4145	3974.07	0	0
FBtr0081175	3934	3763.07	0	0
FBtr0303241	4041	3870.07	1.66078	53.7047
FBtr0081176	3893	3722.07	0	0
FBtr0305129	2997	2826.07	10.4601	247
FBtr0339156	2994	2823.07	0	0
FBtr0339157	2988	2817.07	0	0
FBtr0071784	2049	1878.07	0	0
FBtr0071785	1989	1818.07	62.7998	954
FBtr0089148	3050	2879.07	0.794689	19.1174
FBtr0089147	2773	2602.07	1.80415e-05	0.000392258
FBtr0089150	2762	2591.07	2.21222	47.8946
FBtr0089146	2709	2538.07	4.24443	90.0124
FBtr0308247	2614	2443.07	25.7662	525.975
FBtr0089149	2840	2669.07	0	0
FBtr0302559	2531	2360.07	0	0
FBtr0346506	2597	2426.07	0	0
FBtr0302190	3048	2877.07	0.00071055	0.0170815
FBtr0086145	3054	2883.07	9.04873	217.983
FBtr0306281	375	204.491	0	0
FBtr0306280	392	221.448	0	0
FBtr0306258	4812	4641.07	2.19596	85.1573
FBtr0073119	3828	3657.07	30.1038	919.886
FBtr0073120	4106	3935.07	39.1585	1287.53
FBtr0073118	4763	4592.07	47.053	1805.41
FBtr0337055	3442	3271.07	11.6758	319.121
FBtr0333895	3491	3320.07	69.9777	1941.27
FBtr0337056	4046	3875.07	10.6435	344.621
FBtr0077442	1411	1240.07	4.82552	50
FBtr0076018	1266	1095.07	2.71024	24.7987
FBtr0076017	963	792.15	7.13127	47.2013
FBtr0339781	3357	3186.07	0	0
FBtr0070778	3093	2922.07	0	0
FBtr0344824	2804	2633.07	10.545	232
FBtr0345292	830	659.15	11.9	65.5406
FBtr0070983	837	666.15	4.35804	24.2573
FBtr0070982	1100	929.07	1.74005	13.508
FBtr0070981	941	770.15	102.996	662.791
FBtr0070980	854	683.15	5737.74	32751.9
FBtr0307300	2919	2748.07	12.1122	278.12
FBtr0113024	3030	2859.07	0.999615	23.8802
FBtr0332600	2913	2742.07	0	0
FBtr0083414	2815	2644.07	15.0026	331.452
FBtr0337043	3789	3618.07	0.944324	28.5481
FBtr0077516	1338	1167.07	0.102547	1
FBtr0112524	1274	1103.07	1.78911	16.49
FBtr0089233	3691	3520.07	1.53507	45.1502
FBtr0334626	3376	3205.07	0.623579	16.6997
FBtr0310651	3526	3355.07	3.37711	94.673
FBtr0089229	3501	3330.07	18.7773	522.477
FBtr0082920	981	810.07	0	0
FBtr0077386	1734	1563.07	19.448	254
FBtr0071106	2301	2130.07	0.0561858	1
FBtr0070937	2201	2030.07	90.7396	1539.17
FBtr0070938	2487	2316.07	63.9504	1237.58
FBtr0070397	1267	1096.07	0.21838	2
FBtr0074346	819	648.15	0	0
FBtr0071471	1606	1435.07	0.0772134	0.92586
FBtr0330316	1609	1438.07	0.00617013	0.0741402
FBtr0074918	1253	1082.07	16.6284	150.344
FBtr0072124	2163	1992.07	23.0099	383
FBtr0071683	1189	1018.07	63.5975	541
FBtr0077403	1061	890.07	0	0
FBtr0113021	1089	918.07	0	0
FBtr0077402	1231	1060.07	0	0
FBtr0077401	1011	840.07	0.427392	3
FBtr0300280	1584	1413.07	0	0
FBtr0346378	3461	3290.07	0	0
FBtr0074809	2896	2725.07	21.5818	491.412
FBtr0335137	3353	3182.07	0	0
FBtr0346141	373	202.491	0	0
FBtr0085611	272	101.601	12.9573	11
FBtr0074029	585	414.258	0	0
FBtr0075388	1505	1334.07	0.17942	2
FBtr0343534	2295	2124.07	0	0
FBtr0086001	1762	1591.07	0.0752196	1
FBtr0321315	1239	1068.07	0	0
FBtr0333037	2846	2675.07	0	0
FBtr0075724	2737	2566.07	4.03209	86.4526
FBtr0075723	2084	1913.07	1.66078	26.5474
FBtr0342770	3744	3573.07	0.00227717	0.0679856
FBtr0070420	3766	3595.07	77.297	2321.93
FBtr0342771	3838	3667.07	0	0
FBtr0333323	2883	2712.07	0	0
FBtr0333322	2930	2759.07	1.23169	28.3952
FBtr0074137	2347	2176.07	1.33384	24.2525
FBtr0074135	2386	2215.07	51.5634	954.352
FBtr0308136	1697	1526.07	0	0
FBtr0080237	698	527.258	0	0
FBtr0300638	3446	3275.07	0	0
FBtr0073729	466	295.424	54.6177	134.821
FBtr0084836	743	572.15	23.846	114
FBtr0082430	1248	1077.07	0	0
FBtr0335211	1142	971.07	20.9517	170
FBtr0076857	1307	1136.07	0.948108	9
FBtr0300424	902	731.15	0	0
FBtr0083860	1793	1622.07	0	0
FBtr0302327	1744	1573.07	133.378	1753.12
FBtr0083861	1877	1706.07	14.0215	199.881
FBtr0083086	1479	1308.07	17.3579	189.718
FBtr0334589	2552	2381.07	1.48969	29.6379
FBtr0091874	595	424.258	0.386011	1.36839
FBtr0073935	992	821.07	0	0
FBtr0073300	818	647.15	0	0
FBtr0073299	2460	2289.07	0	0
FBtr0088841	1522	1351.07	3.04975	34.4288
FBtr0088842	1468	1297.07	54.4618	590.249
FBtr0345599	2094	1923.07	0	0
FBtr0070422	1749	1578.07	0.455036	6
FBtr0342772	681	510.258	0	0
FBtr0070421	1547	1376.07	0	0
FBtr0333023	2495	2324.07	0	0
FBtr0075579	1678	1507.07	0.238236	3
FBtr0072248	2815	2644.07	0.0905268	2
FBtr0345620	2931	2760.07	0	0
FBtr0072247	2800	2629.07	0	0
FBtr0072253	1306	1135.07	1.35983	12.897
FBtr0343432	1090	919.07	27.4184	210.557
FBtr0073127	1478	1307.07	0.000692648	0.00756469
FBtr0073128	1471	1300.07	0.459585	4.99244
FBtr0079458	1541	1370.07	0	0
FBtr0079460	1595	1424.07	0.714187	8.49813
FBtr0079462	1526	1355.07	0	0
FBtr0079461	1505	1334.07	0	0
FBtr0079459	1585	1414.07	0.719555	8.50187
FBtr0081997	1156	985.07	51.8114	426.454
FBtr0081996	1257	1086.07	0.684208	6.20906
FBtr0336761	1233	1062.07	7.13714	63.337
FBtr0336637	3026	2855.07	0.167673	4
FBtr0300693	1964	1793.07	0	0
FBtr0336636	3290	3119.07	0	0
FBtr0071797	3770	3599.07	0	0
FBtr0336638	1523	1352.07	0	0
FBtr0087382	5033	4862.07	22.7688	925
FBtr0339998	5235	5064.07	0	0
FBtr0301478	2790	2619.07	25.3016	553.701
FBtr0089521	2653	2482.07	4.30003	89.1795
FBtr0306351	2221	2050.07	1.66745	28.5628
FBtr0306350	2503	2332.07	2.02586	39.4758
FBtr0330046	2653	2482.07	4.30003	89.1795
FBtr0301477	4782	4611.07	0.82801	31.9019
FBtr0300224	1562	1391.07	0	0
FBtr0114515	1508	1337.07	0.102544	1.14563
FBtr0087406	329	158.55	0	0
FBtr0072888	2130	1959.07	0	0
FBtr0085859	1170	999.07	0.479164	4
FBtr0334894	6412	6241.07	38.3149	1998.05
FBtr0084460	6624	6453.07	7.33885	395.707
FBtr0304567	3987	3816.07	5.08828	162.243
FBtr0070907	2510	2339.07	121.671	2378
FBtr0070906	2636	2465.07	0	0
FBtr0305911	1961	1790.07	7.42787	111.1
FBtr0289953	2161	1990.07	4.63826	77.1264
FBtr0305910	2015	1844.07	2.776	42.7737
FBtr0088312	1656	1485.07	0	0
FBtr0088313	2297	2126.07	0	0
FBtr0088311	2351	2180.07	0.658766	12
FBtr0304592	2591	2420.07	0	0
FBtr0088882	1935	1764.07	76.6625	1130
FBtr0079894	2382	2211.07	22.2981	411.955
FBtr0331635	2356	2185.07	6.20662	113.318
FBtr0345615	2623	2452.07	4.96751	101.777
FBtr0071338	3399	3228.07	183.186	4941
FBtr0334508	4486	4315.07	0	0
FBtr0085746	3506	3335.07	0.0358852	1
FBtr0085085	1541	1370.07	38.1732	437
FBtr0085084	2075	1904.07	0	0
FBtr0079304	905	734.15	0.163018	1
FBtr0079732	925	754.15	0	0
FBtr0071108	3145	2974.07	9.26366	230.204
FBtr0340139	3231	3060.07	0	0
FBtr0071107	3426	3255.07	35.9398	977.496
FBtr0340138	4238	4067.07	2.03836	69.2697
FBtr0309839	4403	4232.07	0	0
FBtr0309836	4378	4207.07	0	0
FBtr0309837	3952	3781.07	2.20636	69.7061
FBtr0073144	4107	3936.07	143.625	4723.59
FBtr0309838	4006	3835.07	0.0532525	1.70645
FBtr0075152	2917	2746.07	25.4956	585
FBtr0300092	607	436.258	0	0
FBtr0073892	1096	925.07	0	0
FBtr0343143	1534	1363.07	0.0878015	1
FBtr0332630	1663	1492.07	1.59443	19.8781
FBtr0332631	1364	1193.07	47.9697	478.203
FBtr0332632	5997	5826.07	9.62017	468.315
FBtr0301268	1587	1416.07	0.338061	4
FBtr0085909	2020	1849.07	0.129448	2
FBtr0080763	2304	2133.07	18.403	328
FBtr0086733	1297	1126.07	26.1451	246
FBtr0087262	852	681.15	148.996	848
FBtr0303232	702	531.258	3.82969	17
FBtr0344155	6716	6545.07	5.33135	291.562
FBtr0070316	6065	5894.07	24.5374	1208.44
FBtr0344279	6745	6574.07	0.0728192	4
FBtr0076133	3030	2859.07	0.125579	3
FBtr0082259	2901	2730.07	40.1991	917
FBtr0079708	1718	1547.07	35.7054	461.555
FBtr0330181	847	676.15	0.607842	3.43411
FBtr0074894	650	479.258	112.265	449.566
FBtr0082726	2913	2742.07	1.56364	35.8257
FBtr0331429	2603	2432.07	1.4991	30.464
FBtr0331428	2948	2777.07	1.9773	45.8817
FBtr0082727	2606	2435.07	3.14609	64.0121
FBtr0301219	3098	2927.07	7.76106	189.817
FBtr0088166	1239	1068.07	0.112052	1
FBtr0310646	1830	1659.07	2.11212	29.2795
FBtr0073730	1370	1199.07	174.84	1751.72
FBtr0079724	633	462.258	3.63956	14.0577
FBtr0346454	899	728.15	1.80042	10.9541
FBtr0100541	611	440.258	6815.03	25070
FBtr0343865	1567	1396.07	0	0
FBtr0079324	1294	1123.07	0.319694	3
FBtr0079598	1156	985.07	48.9876	403.211
FBtr0081220	1093	922.07	7.73424e-07	5.95883e-06
FBtr0300823	1159	988.07	0.961201	7.93564
FBtr0081221	1054	883.07	31.2029	230.234
FBtr0310645	979	808.07	4.58951	30.9881
FBtr0081219	1084	913.07	0.110357	0.841941
FBtr0075314	465	294.424	78.452	193
FBtr0070136	2103	1932.07	2.59626	41.9132
FBtr0070137	2193	2022.07	2.38627	40.3176
FBtr0070135	2124	1953.07	7.64557	124.769
FBtr0076688	2391	2220.07	26.6039	493.505
FBtr0346546	2609	2438.07	0	0
FBtr0302935	3103	2932.07	13.1147	321.301
FBtr0082329	3115	2944.07	2.46749	60.6993
FBtr0344017	5279	5108.07	0.492669	21.0277
FBtr0091678	6366	6195.07	6.0115	311.178
FBtr0344016	5395	5224.07	0	0
FBtr0342985	4422	4251.07	6.08329	216.081
FBtr0071815	4360	4189.07	16.9796	594.325
FBtr0071816	4190	4019.07	1.25388e-08	4.21077e-07
FBtr0071813	4216	4045.07	282.174	9537.23
FBtr0342986	4124	3953.07	7.10255	234.6
FBtr0071814	4255	4084.07	3.35998	114.659
FBtr0083049	682	511.258	54.3086	232
FBtr0079593	751	580.15	0.409703	1.98605
FBtr0332415	1011	840.07	5.77902	40.5648
FBtr0345640	3934	3763.07	5.58505	175.61
FBtr0077562	3784	3613.07	51.0903	1542.39
FBtr0085387	5031	4860.07	4.89817	198.91
FBtr0085386	4880	4709.07	11.9472	470.09
FBtr0085614	355	184.55	9.41116	14.5123
FBtr0303924	5093	4922.07	0	0
FBtr0303923	5120	4949.07	0.21764	9
FBtr0300811	4420	4249.07	14.6182	519
FBtr0340626	2866	2695.07	0.0761402	1.7146
FBtr0340627	2995	2824.07	0	0
FBtr0340628	2870	2699.07	0.0126548	0.285397
FBtr0087784	1976	1805.07	201.822	3043.99
FBtr0332882	2246	2075.07	0.445208	7.71925
FBtr0339391	1899	1728.07	0.0204025	0.294594
FBtr0084095	7188	7017.07	0.772974	45.3211
FBtr0343807	7002	6831.07	0.150295	8.57851
FBtr0343805	4551	4380.07	11.5493	422.684
FBtr0343806	4719	4548.07	8.27368	314.416
FBtr0086801	711	540.15	0.525681	2.37256
FBtr0344145	6340	6169.07	0.0308612	1.59079
FBtr0100454	3868	3697.07	0	0
FBtr0082255	6557	6386.07	0	0
FBtr0082256	4226	4055.07	0	0
FBtr0100455	2462	2291.07	0.0736137	1.40921
FBtr0088783	1907	1736.07	43.4052	629.635
FBtr0301333	1977	1806.07	0	0
FBtr0332689	1974	1803.07	0	0
FBtr0086107	5316	5145.07	42.5212	1828
FBtr0072159	694	523.258	0.457441	2
FBtr0076218	2574	2403.07	8.8771	178.245
FBtr0076219	2478	2307.07	33.9137	653.755
FBtr0113346	1241	1070.07	0.111843	1
FBtr0100083	570	399.258	0	0
FBtr0079765	644	473.258	0.252885	1
FBtr0071734	1182	1011.07	0	0
FBtr0071191	1056	885.07	9.83856	72.7593
FBtr0345988	1286	1115.07	2.60173	24.2407
FBtr0071902	1064	893.07	2.63811	19.686
FBtr0332909	904	733.15	55.5529	340.314
FBtr0078892	1301	1130.07	477.736	4511
FBtr0073061	323	152.55	0	0
FBtr0081973	1959	1788.07	0.334662	5
FBtr0333190	1343	1172.07	0	0
FBtr0072990	764	593.15	48.2229	239
FBtr0076205	2178	2007.07	0	0
FBtr0076204	2232	2061.07	11.1488	192
FBtr0081487	2064	1893.07	27.1716	429.795
FBtr0331678	2435	2264.07	0.645173	12.2052
FBtr0086674	751	580.15	207.735	1007
FBtr0113686	2779	2608.07	1.51431	33
FBtr0113685	2706	2535.07	0	0
FBtr0072069	2783	2612.07	1.93801	42.298
FBtr0072067	2762	2591.07	0	0
FBtr0072070	2827	2656.07	16.1827	359.145
FBtr0332926	2655	2484.07	0	0
FBtr0072068	2775	2604.07	0.675157	14.6905
FBtr0072066	2608	2437.07	0.00402004	0.0818613
FBtr0087059	1547	1376.07	104.54	1202
FBtr0074966	4094	3923.07	14.9019	488.481
FBtr0333896	4347	4176.07	1.41913	49.5186
FBtr0302288	1725	1554.07	0	0
FBtr0086613	5546	5375.07	0.512111	23
FBtr0091795	4018	3847.07	0.73638	23.6707
FBtr0300891	3895	3724.07	0	0
FBtr0091794	5531	5360.07	0	0
FBtr0091793	5663	5492.07	0.0363768	1.66932
FBtr0300892	5540	5369.07	0	0
FBtr0091792	3886	3715.07	0	0
FBtr0301734	675	504.258	25.3952	107
FBtr0342889	1080	909.07	15.1782	115.292
FBtr0071618	1141	970.07	5.88588	47.7084
FBtr0344856	10063	9892.07	0	0
FBtr0329838	8191	8020.07	0	0
FBtr0329840	7444	7273.07	5.43526e-09	3.30307e-07
FBtr0332236	5661	5490.07	0.569614	26.1299
FBtr0329844	5383	5212.07	2.47841	107.935
