Name	Length	EffectiveLength	TPM	NumReads
FBgn0267494	656	478.571	0	0
FBgn0085792	1211	1033.16	1.78444	12.399
FBgn0053013	2636	2458.16	0	0
FBgn0266211	1668	1490.16	1.2972	13
FBgn0265141	1303	1125.16	0	0
FBgn0051292	451.92	274.63	2.78318	5.141
FBgn0053294	1947.99	1770.15	2.85604	34
FBgn0000280	166	25.644	5.79833	1
FBgn0262885	102	43.756	0	0
FBgn0011812	456	278.706	0	0
FBgn0265533	403.316	226.075	0.000516	0.001
FBgn0052496	778	600.521	1.0497	4.239
FBgn0052009	3001.05	2823.22	1.30551	24.787
FBtr0347033	1076	898.164	0	0
FBgn0262688	493	315.676	0.471036	1
FBgn0053222	548.609	371.248	1.53806	3.84
FBgn0266940	581	403.626	0	0
FBgn0262565	802	624.504	0	0
FBgn0263002	361	183.802	0.808995	1
FBgn0084049	531	353.646	15.766	37.497
FBgn0263211	352	174.806	0.000738	0.001
FBgn0267872	775	597.522	0	0
FBgn0262031	330	152.82	30.5204	31.367
FBgn0267014	274	96.856	6.18068	4.026
FBgn0039987	184	23.586	0	0
FBgn0261640	810	632.498	1.40819	5.99
FBgn0052761	71	24.236	0	0
FBgn0267863	274	96.856	0	0
FBgn0052034	74	26.008	0	0
FBgn0262795	735	557.539	0	0
FBgn0261856	450	272.711	1.09049	2
FBgn0051485	73	25.421	0	0
FBgn0267610	864	686.456	0	0
FBgn0262851	1188	1010.16	12.5543	85.288
FBgn0053416	143	62.319	6.87623	2.882
FBgn0267520	357	179.804	4.23819	5.125
FBgn0085765	30	5.427	0	0
FBgn0267424	659	481.569	0	0
FBgn0030116	1305	1127.16	0.131919	1
FBgn0031135	363	185.801	0	0
FBgn0263213	224	48.12	0	0
FBgn0267878	266	88.862	0	0
FBgn0058441	177	22.452	0	0
FBgn0267864	485	307.681	0	0
FBgn0085500	687	509.561	0	0
FBgn0085784	479	301.688	0.002337	0.005
FBgn0262848	1188	1010.16	5.7333	38.949
FBgn0063924	307	129.831	0.000436	0
FBgn0262616	554	376.637	0	0
FBgn0267891	718	540.548	0.000307	0.001
FBgn0053491	369	191.797	0.002904	0.004
FBgn0050374	600	422.616	0	0
FBtr0347034	740	562.536	0	0
FBgn0267898	414	236.754	0.000207	0
FBgn0260469	924.141	746.578	1.08989	5.472
FBgn0267874	253	75.883	0	0
FBgn0030243	4727.4	4549.57	50.636	1549.29
FBgn0032269	1867	1689.16	0	0
FBgn0266369	2930	2752.16	18.2076	337
FBgn0032596	774.161	596.682	133.573	536
FBgn0033770	715	537.548	0.276617	1
FBgn0259237	2786	2608.16	0	0
FBgn0013685	525	347.651	1.28314	3
FBgn0031021	768	590.526	83.346	331
FBgn0033491	3329	3151.16	7.5771	160.575
FBgn0051141	961	783.408	0	0
FBgn0284082	778	600.521	0	0
FBgn0036396	1352	1174.16	7.97825	63
FBgn0036641	893.09	715.518	24.3143	117
FBgn0027594	4503.79	4325.95	211.667	6158
FBgn0261954	7915.45	7737.62	59.3425	3088
FBgn0029987	639	461.583	0.644282	2
FBgn0031660	1138.56	960.726	124.747	806
FBgn0038619	935.919	758.355	16.4703	84
FBgn0001341	3680	3502.16	8.74635	206
FBgn0037541	7058.86	6881.02	30.7832	1424.53
FBgn0016701	1188.08	1010.33	63.2853	430
FBgn0039110	1769.58	1591.75	54.4616	583
FBgn0038839	2837.5	2659.66	0	0
FBgn0264307	3670.06	3492.22	11.5843	272.067
FBgn0263355	3606.82	3428.99	56.1808	1295.56
FBgn0032482	2180.37	2002.54	191.647	2580.99
FBgn0050082	843	665.476	1.11721	5
FBgn0033698	5896	5718.16	20.7251	797
FBgn0032240	530	352.647	133.863	317.471
FBgn0029925	1070	892.164	21.8335	131
FBgn0039017	1757	1579.16	7.43868	79
FBgn0259711	908	730.443	11.1962	55
FBgn0051140	6086.42	5908.59	8.40541	334
FBgn0036813	1221	1043.16	52.8831	371
FBgn0004379	2925.86	2748.03	22.7261	420
FBgn0036158	782	604.516	0	0
FBgn0031816	2033.2	1855.36	7.37318	92
FBgn0034923	1677.1	1499.26	24.1004	243
FBgn0039582	1151	973.164	0	0
FBgn0051635	6283.89	6106.05	12.6731	520.411
FBgn0263117	5200.17	5022.33	0.050074	1.692
FBgn0030259	717	539.548	0	0
FBgn0029858	1993.69	1815.86	12.6668	154.686
FBgn0260745	2901.7	2723.87	253.514	4644
FBgn0015791	1139.47	961.662	134.986	873
FBgn0051453	1588.42	1410.59	52.6014	499
FBgn0025574	2100.74	1922.9	17.5535	227
FBgn0039637	3175.12	2997.28	106.909	2155
FBgn0023095	4761.79	4583.95	1.91385	59
FBgn0014022	1444	1266.16	16.5587	141
FBgn0035134	1243	1065.16	0.279196	2
FBgn0044826	3680.65	3502.82	76.5799	1804
FBgn0030937	1405	1227.16	0	0
FBgn0085213	715	537.548	0	0
FBgn0039875	2420.12	2242.29	69.7622	1052
FBgn0037736	3954.88	3777.05	0.118104	3
FBgn0024732	2153	1975.16	19.4981	259
FBgn0053700	1116	938.164	0	0
FBgn0260747	999.251	821.626	292.277	1615
FBgn0038011	1767	1589.16	0	0
FBgn0066365	2733.69	2555.85	0.058812	1.011
FBgn0039863	5862.02	5684.19	38.3758	1467
FBgn0037721	827.288	649.772	0.915367	4
FBgn0036459	2408	2230.16	0	0
FBgn0038291	1731	1553.16	19.9132	208
FBgn0001114	3261.94	3084.1	1426.25	29582
FBgn0262894	324	146.823	0	0
FBgn0015772	4895.47	4717.63	15.3497	487
FBgn0030873	1723.06	1545.22	89.3002	928.001
FBgn0086675	6950.03	6772.19	0.261191	11.897
FBgn0038223	4226.07	4048.23	13.5904	369.999
FBgn0027081	2328.73	2150.9	225.023	3255
FBgn0043458	3240.17	3062.34	62.5937	1289.1
FBgn0262010	471	293.695	1.51887	3
FBgn0259963	337	159.814	0	0
FBgn0010238	2156	1978.16	93.0581	1238
FBgn0034184	3162.64	2984.81	30.6874	616
FBgn0000018	1794	1616.16	22.1732	241
FBgn0032809	910	732.442	1.42109	7
FBgn0036605	513	335.659	0.885987	2
FBgn0052280	1126.54	948.705	33.2277	212
FBgn0000055	1096.33	918.497	0	0
FBgn0033657	3918	3740.16	0.159025	4
FBgn0035421	1684	1506.16	19.2512	195
FBgn0030666	1611.74	1433.9	1.82806	17.629
FBgn0011202	4208.17	4030.33	41.1368	1115
FBgn0050091	1681	1503.16	0	0
FBgn0033260	3386.79	3208.96	37.4406	808
FBgn0283427	8599.14	8421.3	804.187	45545
FBgn0033740	2224.45	2046.61	17.0737	235
FBgn0011725	2792.56	2614.73	31.9985	562.678
FBgn0034377	761	583.527	1.01928	4
FBgn0284248	676.481	499.046	754.729	2533
FBgn0040674	712.5	535.053	0	0
FBgn0036323	1637	1459.16	0	0
FBgn0038260	1973	1795.16	4.05871	49
FBgn0034617	1987	1809.16	10.6847	130
FBgn0262018	7549.5	7371.67	0.040342	2
FBgn0031873	840	662.479	15.9361	71
FBgn0032366	866	688.456	0	0
FBgn0035241	4611.75	4433.91	1.40945	42.028
FBgn0260049	2271.12	2093.29	153.008	2154
FBgn0015558	4278.28	4100.44	0.950522	26.212
FBgn0267875	162	29.37	0	0
FBgn0003870	4240.52	4062.69	40.8457	1116
FBgn0053061	1277.9	1100.06	0.135169	1
FBgn0041181	4928	4750.16	0	0
FBgn0039778	933	755.436	0	0
FBgn0014455	1600.35	1422.51	233.389	2232.75
FBgn0030462	936.667	759.09	0	0
FBgn0051832	762	584.527	0	0
FBgn0000259	1612.61	1434.86	120.523	1163.01
FBgn0261581	717.5	540.051	0	0
FBgn0039271	836	658.481	9.71004	43
FBgn0031463	1194	1016.16	0	0
FBgn0014006	4619.26	4441.42	33.1778	991
FBgn0037150	1456	1278.16	14.3092	123
FBgn0030294	1628	1450.16	16.6109	162
FBgn0036039	2150.56	1972.73	14.5432	192.944
FBgn0029676	2023.43	1845.59	63.1815	784.203
FBgn0037475	1444.5	1266.66	0	0
FBgn0052076	1529	1351.16	27.2923	248
FBgn0058354	1400	1222.16	2.76065	22.691
FBgn0033738	3626.46	3448.63	37.6132	872.349
FBgn0064126	1582.2	1404.37	33.6854	318.146
FBgn0039115	970	792.398	17.9604	95.711
FBgn0010356	2362	2184.16	20.9001	307
FBgn0051100	2434.9	2257.06	0.131759	2
FBgn0263249	318	140.826	0	0
FBgn0039635	1216.05	1038.32	183.449	1281
FBgn0050010	760.651	583.171	5.60948	22
FBgn0034495	1429	1251.16	17.7637	149.469
FBgn0005617	3878.48	3700.64	36.5646	910
FBgn0030703	1444.7	1266.87	125.588	1070
FBgn0036574	4109.75	3931.91	17.1667	453.937
FBgn0038742	1418	1240.16	69.062	576
FBgn0003162	1638.95	1461.12	5.29193	52
FBgn0046999	672	494.565	0.300658	1
FBgn0037345	831	653.483	15.2453	67
FBgn0037050	1519.85	1342.02	11.9663	108
FBgn0029783	1128.25	950.418	8.13551	52.001
FBgn0261269	3811.67	3633.83	4.50116	110
FBgn0264270	2352.5	2174.66	46.7041	683.047
FBgn0259822	4738.88	4561.04	0.07891	2.42
FBgn0034035	1562	1384.16	26.9639	251
FBgn0039270	868	690.454	14.429	67
FBgn0031626	1990	1812.16	0	0
FBgn0051324	1968.91	1791.07	47.2652	569.324
FBgn0260858	1469	1291.16	47.4473	412
FBgn0031874	1710.58	1532.74	6.60561	68.09
FBgn0262719	7923.18	7745.34	0.576733	30.041
FBgn0082831	6728.91	6551.07	32.4125	1428
FBgn0259239	3651.66	3473.83	0.342435	8
FBgn0036146	755	577.531	5.92173	23
FBgn0035073	3322	3144.16	14.0684	297.478
FBgn0020371	789	611.51	0	0
FBgn0032845	1558.28	1380.44	6.46291	60
FBgn0283651	4290.89	4113.05	1.59089	44.007
FBgn0267824	2632	2454.16	55.1358	910
FBgn0069973	897.823	720.261	22.5026	109
FBgn0036301	1709	1531.16	17.3831	179
FBgn0265048	4744	4566.16	214.079	6574
FBgn0261057	237.5	61.2275	0	0
FBgn0052564	1448	1270.16	0.117067	1
FBgn0030797	1165.34	987.712	15.2628	101.384
FBgn0001296	2215.64	2037.8	4.30513	59
FBgn0259972	1093	915.164	0.324958	2
FBgn0053986	871	693.453	0	0
FBgn0032435	2743	2565.16	0.115934	2
FBgn0033905	1169.2	991.366	17.3988	116
FBgn0029539	639.5	462.085	0	0
FBgn0030502	2962.35	2784.51	105.466	1975
FBgn0032554	1230	1052.31	0	0
FBgn0036410	2258.29	2080.45	1.00061	13.999
FBgn0025390	6135.39	5957.55	2.59085	103.803
FBgn0038394	1047	869.164	0.342156	2
FBgn0029715	1083.83	905.998	78.2865	477
FBgn0034911	6361	6183.16	0.192387	8
FBgn0026063	2066	1888.16	0.253354	3.217
FBgn0032375	787.588	610.102	0.243721	1
FBgn0033665	1878	1700.16	12.6816	145
FBgn0085380	3223	3045.16	0	0
FBgn0037493	813	635.496	0	0
FBgn0053701	315	137.827	0	0
FBgn0032189	1259	1081.16	14.5784	106
FBgn0033726	683	505.562	0	0
FBgn0037526	2210.89	2033.06	8.14932	111.423
FBgn0028902	2093.51	1915.68	0.23286	3
FBgn0050289	1164	986.164	0.150781	1
FBgn0038131	1100	922.164	0.02348	0.146
FBgn0004910	1486.25	1308.52	0.113634	1.001
FBgn0037715	1038.49	860.657	24.706	143
FBgn0038151	1571	1393.16	0	0
FBgn0005391	1583.02	1405.18	0.317456	3
FBgn0265416	5854.08	5676.25	0.131537	5.021
FBgn0033115	1348.68	1170.84	12.0648	95
FBgn0029587	2518.06	2340.22	1.79498	28.25
FBgn0034300	5049.31	4871.47	14.8039	485
FBgn0265464	2788	2610.16	7.69962	135.158
FBgn0036112	761	583.527	0	0
FBgn0262730	8084.27	7906.44	27.2932	1451.24
FBgn0262512	659	481.569	84.2946	273
FBgn0015279	4419.01	4241.17	57.8838	1651
FBgn0039831	2812.72	2634.89	80.9802	1434.98
FBgn0261673	1874.94	1697.1	1.13902	13
FBgn0026570	1233.94	1056.11	47.3073	336
FBgn0031574	3474.16	3296.33	7.39792	164
FBgn0036761	1785.75	1607.91	57.1507	618
FBgn0085385	5875	5697.16	0.010556	0.404
FBgn0027296	2063	1885.16	12.6991	161
FBgn0033259	2863	2685.16	35.8286	647
FBgn0033616	1893	1715.16	11.5303	133
FBgn0030224	1034	856.164	0	0
FBgn0016685	917.221	739.657	338.337	1683
FBgn0003888	2516.6	2338.76	249.517	3924.56
FBgn0025381	2138.65	1960.82	370.429	4884.79
FBgn0052667	368	190.797	2.338	3
FBgn0031771	1553.94	1376.1	139.067	1287
FBgn0042133	1168	990.164	4.95567	33
FBgn0028546	1069.13	891.298	75.2401	451
FBgn0037620	1159	981.164	3.03099	20
FBgn0086710	477.148	299.837	3038.99	6128
FBgn0036028	1427	1249.16	9.52284	80
FBgn0000046	1655.98	1478.15	1.12319	11.166
FBgn0034568	3383.35	3205.52	0.231936	5
FBgn0035464	2237.87	2060.03	49.877	691
FBgn0032331	1716	1538.16	0.773363	8
FBgn0261380	1356	1178.16	27.0087	214
FBgn0039196	1506	1328.16	0	0
FBgn0051683	1875.62	1697.79	4.62712	52.832
FBgn0011754	2731.33	2553.49	22.5186	386.706
FBgn0003250	1349	1171.16	0.126963	1
FBgn0028872	1850.33	1672.5	0	0
FBgn0003975	3463	3285.16	0.260028	5.745
FBgn0040751	379	201.791	19.1587	26
FBgn0039958	2048.02	1870.18	31.9459	401.795
FBgn0034201	1895.06	1717.37	0.23197	2.679
FBgn0032390	851.812	674.283	49.1766	223
FBgn0031144	1994.48	1816.65	42.0715	514
FBgn0037481	943	765.434	20.786	107
FBgn0033457	1056.78	878.942	20.8085	123
FBgn0037974	1270.51	1092.68	28.0002	205.758
FBgn0038033	1754	1576.16	0.13968	1.481
FBgn0029689	2699	2521.16	12.8573	218
FBgn0036784	2074	1896.16	0	0
FBgn0085458	750	572.534	0	0
FBgn0033787	1157.83	979.994	3.94499	26
FBgn0031955	5711.22	5533.38	0.34934	13
FBgn0054011	1090	912.164	0	0
FBgn0051092	3957.91	3780.07	1.5375	39.085
FBgn0003218	5056.07	4878.23	17.8974	587.16
FBgn0029687	2574.61	2396.77	80.4057	1296.04
FBgn0033460	4661.13	4483.29	57.6433	1738
FBgn0039664	1417.72	1239.88	8.28882	69.116
FBgn0037802	1114	936.164	8.10054	51
FBgn0014002	2080.26	1902.43	822.082	10517.9
FBgn0051454	1736	1558.16	0.09543	1
FBgn0046886	1227	1049.16	0	0
FBgn0261060	329	151.82	0	0
FBgn0039349	1858.11	1680.28	22.0351	249
FBgn0036230	922.5	744.939	0	0
FBgn0085599	1023	845.164	11.7304	66.674
FBgn0030292	477	299.689	69.4629	140
FBgn0039132	1040.61	862.898	78.5781	456
FBgn0032790	1215	1037.16	12.7596	89
FBgn0029996	2521.83	2343.99	57.4728	905.989
FBgn0264830	262	84.867	0	0
FBgn0083972	706	528.552	1.96927	7
FBgn0052221	1606	1428.16	9.47456	91
FBgn0061209	595	417.619	0.125608	0.353
FBgn0019938	5078	4900.16	34.1076	1124
FBgn0029920	757	579.529	0.256579	1
FBgn0259728	885	707.444	9.52876	45.335
FBgn0052732	2189	2011.16	15.2576	206.366
FBgn0030164	1289.75	1111.91	0	0
FBgn0033785	1901.08	1723.24	7.10844	82.381
FBgn0250839	1017.75	840.056	0	0
FBgn0267887	453	275.709	0	0
FBgn0267365	936	758.435	26.0753	133
FBgn0032150	1063.14	885.366	6.21405	37
FBgn0035360	1723.53	1545.7	1.25951	13.093
FBgn0035833	3722	3544.16	17.3274	413
FBgn0034849	777.36	599.881	53.6952	216.623
FBgn0035041	2875.31	2697.48	0.098259	1.783
FBgn0037067	876	698.45	0	0
FBgn0263197	5925.51	5747.67	95.4096	3687.98
FBgn0033724	651.267	473.839	14.749	47
FBgn0265201	476	298.69	1.5482	3.11
FBgn0031690	1768.92	1591.09	0.093456	1
FBgn0035009	576	398.626	0	0
FBgn0052601	967	789.4	0.094182	0.5
FBgn0033996	1961.73	1783.89	18.4213	221
FBgn0034437	2768	2590.16	0.057408	1
FBgn0031247	748	570.535	17.419	66.836
FBgn0039552	649	471.578	0	0
FBgn0030990	2036.31	1858.47	130.335	1629
FBgn0015925	2004.35	1826.52	31.8309	391
FBgn0029959	1179.58	1001.75	33.6948	227
FBgn0001276	727	549.541	20.8347	77
FBgn0036277	437	259.724	84.7317	148
FBgn0052643	548	370.64	0	0
FBgn0263782	3818	3640.16	12.7895	313.098
FBgn0035695	4208	4030.16	0.332059	9
FBgn0034138	627.086	449.684	3303.68	9991
FBgn0035997	3195.73	3017.89	30.7944	625
FBgn0028541	2464.71	2286.87	71.8483	1105
FBgn0053666	666	488.566	0	0
FBgn0051860	2260.5	2082.66	0	0
FBgn0035312	1183	1005.16	26.1174	176.551
FBgn0036236	1075	897.164	0.000296	0.002
FBgn0259735	6472.94	6295.1	177.671	7521.82
FBgn0037094	3105.97	2928.14	49.5626	976
FBgn0051953	715	537.548	0.260962	0.943
FBgn0029523	2309	2131.16	0.894257	12.817
FBgn0035374	1144	966.164	56.7899	369
FBgn0034514	440	262.721	0	0
FBgn0038934	4896.2	4718.36	0.15757	5
FBgn0036360	2534	2356.16	0.063109	1
FBgn0014465	1978.24	1800.43	0.412942	5
FBgn0038471	1102	924.164	23.8127	148
FBgn0038047	1623	1445.16	4.93878	48
FBgn0064237	1495	1317.16	0	0
FBgn0032036	2418.89	2241.05	392.795	5920
FBgn0038207	740	562.536	0.528659	2
FBgn0259821	4377.35	4199.51	2.83261	80.001
FBgn0032084	1511.65	1333.81	2.22963	20
FBgn0014427	1176	998.164	11.1726	75
FBgn0031257	2624.79	2446.95	57.3644	943.999
FBgn0041094	2291.05	2113.22	101.327	1440.03
FBgn0033988	2216	2038.16	40.5728	556.132
FBgn0001986	3585	3407.16	43.6855	1001
FBgn0032078	1998.85	1821.01	219.897	2693
FBgn0038551	1645	1467.16	31.8234	314
FBgn0000808	2015.56	1837.73	7.04594	87.08
FBgn0036895	3746	3568.16	0.083345	2
FBgn0266455	280	102.851	0	0
FBgn0031575	2698.33	2520.49	12.3298	209
FBgn0033880	1145	967.164	4.30481	28
FBgn0051661	1341	1163.16	0	0
FBgn0283476	12442	12264.2	0.08487	7
FBgn0032882	1961	1783.16	38.6269	463.218
FBgn0025700	893.113	715.551	109.929	529
FBgn0039811	514	336.659	0	0
FBgn0086447	414.805	237.562	34.4255	54.999
FBgn0000463	4766.98	4589.14	0.131864	4.071
FBgn0034748	1924	1746.16	16.9459	199
FBgn0042138	1247.03	1069.2	102.635	738
FBgn0017556	1210.6	1032.76	9.4e-05	0
FBgn0267423	640	462.583	0	0
FBgn0052843	3276.48	3098.65	0.047987	1
FBgn0250827	860	682.457	0.217882	1
FBgn0023536	2345	2167.16	3.91092	57
FBgn0263236	3152.74	2974.9	1.14961	23
FBgn0039379	1894	1716.16	33.7911	390
FBgn0263842	318	140.826	0	0
FBgn0259676	1753	1575.16	26.4319	280
FBgn0050005	887	709.444	36.9764	176.419
FBgn0036842	2790.1	2612.27	38.8207	682
FBgn0026718	1573.23	1395.4	3.8362	36
FBgn0034061	656	478.571	37.2848	120
FBgn0038877	2124	1946.16	54.2842	710.489
FBgn0262588	777	599.522	18.8497	76
FBgn0264979	1349.69	1171.85	15.2266	120
FBgn0010772	3248.88	3071.04	35.878	741
FBgn0034127	2103	1925.16	1.08133	14
FBgn0261850	2797	2619.16	22.3681	394
FBgn0037853	1642	1464.16	91.1974	898
FBgn0038851	978	800.391	3.15822	17
FBgn0083942	556	378.636	0	0
FBgn0004915	1414.37	1236.54	32.9709	274.184
FBgn0265630	6021.01	5843.18	33.0055	1297
FBgn0034870	870	692.453	0	0
FBgn0036483	4066.02	3888.19	9.71365	254
FBgn0026869	6356.82	6178.98	41.8468	1738.93
FBgn0051404	981	803.389	0	0
FBgn0050446	2303	2125.16	0.48978	7
FBgn0033020	668.937	491.503	1.21012	4
FBgn0036450	2644	2466.16	40.2764	668
FBgn0085479	1472	1294.16	0.574482	5
FBgn0037045	1081	903.164	7.57333	46
FBgn0030114	2681.33	2503.49	52.7428	888
FBgn0046685	2895	2717.16	45.2023	826
FBgn0031951	1192	1014.16	31.3508	213.825
FBgn0030310	737.946	560.472	326.588	1231
FBgn0032251	1047.4	869.564	11.9699	70
FBgn0036009	1497	1319.16	0	0
FBgn0039266	1631.86	1454.02	49.8029	487
FBgn0034194	1754.13	1576.3	25.8469	274
FBgn0004554	569.5	392.13	0	0
FBgn0003360	1637.97	1460.14	400.732	3935.05
FBgn0030320	3587.48	3409.65	20.4967	470
FBgn0261639	849	671.471	10.1596	45.878
FBgn0030812	4539.52	4361.68	53.6936	1575
FBgn0052091	2967	2789.16	1.66351	31.203
FBgn0039183	3126.82	2948.99	29.4971	585
FBgn0000299	5701.11	5523.28	816.849	30341.9
FBgn0004892	2611	2433.16	0.061112	1
FBgn0038602	615	437.609	0.339789	1
FBgn0037260	1785	1607.16	0.675445	7.301
FBgn0052668	2676	2498.16	0.535695	9
FBgn0001250	5711.33	5533.5	0.779281	29.001
FBgn0036795	1548	1370.16	0	0
FBgn0015321	1154.06	976.227	60.4694	397
FBgn0030202	348	170.808	0	0
FBgn0030244	982.636	804.931	0.554189	3
FBgn0039501	2472	2294.16	6.93514	107
FBgn0038127	935	757.435	0	0
FBgn0003129	2566	2388.16	0	0
FBgn0033100	554.868	377.504	30.7234	78
FBgn0030832	708	530.552	0	0
FBgn0264738	1067	889.164	0	0
FBgn0036302	2080.26	1902.42	82.0688	1050
FBgn0011205	2008.98	1831.15	59.2739	729.947
FBgn0028700	1279.03	1101.19	35.0413	259.506
FBgn0039927	3428.5	3250.67	7.18588	157.093
FBgn0038079	782.993	605.503	0.736717	3
FBgn0040066	1672.11	1494.27	62.2969	626.038
FBgn0030833	3819.89	3642.05	4.57265	112
FBgn0036656	1409.81	1231.98	0.71763	5.946
FBgn0053531	4276.65	4098.81	0.217666	6
FBgn0033982	2804.65	2626.81	0.516951	9.132
FBgn0085237	380	202.791	0	0
FBgn0052086	1523.55	1345.71	0.110495	1
FBgn0284247	12278.7	12100.8	0.024576	2
FBgn0039434	1030	852.164	0	0
FBgn0051933	2076	1898.16	0	0
FBgn0038830	670	492.565	20.2259	67
FBgn0035294	1682	1504.16	85.8745	868.688
FBgn0040793	417	239.749	401.276	647
FBgn0014179	2032.52	1854.68	0.080173	1
FBgn0031145	841.529	664.034	265.405	1185.23
FBgn0033234	2014.93	1837.09	1.81922	22.476
FBgn0040343	743.5	566.028	0	0
FBgn0050491	1259.34	1081.5	3.90745	28.42
FBgn0034420	3262.71	3084.88	147.737	3065
FBgn0054008	715	537.548	3.3194	12
FBgn0037297	1596.04	1418.2	20.0259	191.001
FBgn0031725	2661.5	2483.66	0	0
FBgn0039307	1248	1070.16	0	0
FBgn0035435	1103	925.164	10.7684	67
FBgn0013810	12202	12024.2	3.28945	266
FBgn0003963	4649.11	4471.27	81.1769	2441
FBgn0030494	858	680.459	0.437043	2
FBgn0039055	3473	3295.16	30.7302	681
FBgn0040308	1047.28	869.443	64.1336	375
FBgn0039620	2274	2096.16	1.48967	21
FBgn0015765	1460.84	1283	17.2685	149
FBgn0031270	687.158	509.718	3.50064	12
FBgn0029795	1465.29	1287.46	2.07891	18
FBgn0030049	4134.79	3956.95	76.8475	2045
FBgn0052702	11349	11171.2	6.22936	468
FBgn0032938	3296.43	3118.6	44.3901	931
FBgn0037760	4690.73	4512.89	49.8187	1512
FBgn0259832	474	296.692	15.5365	31
FBgn0020440	4593.79	4415.95	17.5432	521
FBgn0004590	639	461.583	0	0
FBgn0024941	4479.45	4301.62	0.069134	2
FBgn0035084	1250.65	1072.82	17.3355	125.073
FBgn0038752	2194	2016.16	0.073751	1
FBgn0051643	2890	2712.16	0	0
FBgn0030746	3803.68	3625.85	1.35531	33.049
FBgn0015714	1558.47	1380.63	81.839	759.875
FBgn0037506	1426	1248.16	0.595654	5
FBgn0266977	516	338.657	0	0
FBgn0035077	1165	987.164	0.531876	3.531
FBgn0053109	1025	847.164	0.175521	1
FBgn0002933	523	345.651	0	0
FBgn0085331	825	647.489	0	0
FBgn0261584	1719.99	1542.16	13.4988	140
FBgn0033362	2137.03	1959.2	8.95571	118
FBgn0030575	1368.07	1190.24	3.24814	26
FBgn0015572	1749	1571.16	0.28392	3
FBgn0013276	2375	2197.16	8.78199	129.766
FBgn0032613	2123	1945.16	24.0797	315
FBgn0036225	1146	968.164	0	0
FBgn0052208	514	336.659	0.010171	0.023
FBgn0017567	819	641.492	157.157	678
FBgn0014388	3447.15	3269.31	802.39	17641.9
FBgn0046763	1934	1756.16	113.627	1342
FBgn0037061	627	449.598	20.8359	63
FBgn0030941	2416.13	2238.3	69.7538	1050
FBgn0029809	1433	1255.16	0.118466	1
FBgn0053120	2301	2123.16	1.12055	16
FBgn0015614	1282.23	1104.4	85.0349	631.577
FBgn0033498	1268	1090.16	0.136397	1
FBgn0022224	396	218.775	21.0698	31
FBgn0033729	794.5	616.905	0	0
FBgn0260453	2030.18	1852.34	0.160548	2
FBgn0039160	1362	1184.16	70.3829	560.509
FBgn0032750	1371	1193.16	7.60196	61
FBgn0262738	7041.83	6863.99	20.8825	963.967
FBgn0033979	1769.47	1591.64	0.840803	9
FBgn0032651	1360	1182.16	0	0
FBgn0050376	941	763.435	0	0
FBgn0039495	1455	1277.16	0.582129	5
FBgn0041105	2454	2276.16	0.130654	2
FBgn0283627	1560	1382.16	0	0
