Name	Length	EffectiveLength	TPM	NumReads
FBgn0050005	887	716.211	30.2988	181.547
FBgn0036842	2803.98	2632.97	32.8224	723
FBgn0026718	1558.37	1387.36	5.08324	59
FBgn0034061	656	485.332	39.4057	160
FBgn0038877	2124	1952.99	52.9754	865.56
FBgn0262588	777	606.287	18.3351	93
FBgn0264979	1362.53	1191.52	14.2451	142
FBgn0010772	3248.4	3077.39	31.8888	821.001
FBgn0034127	2103	1931.99	1.48485	24
FBgn0261850	2797	2625.99	20.119	442
FBgn0037853	1642	1470.99	81.3396	1001
FBgn0038851	978	807.16	2.22131	15
FBgn0083942	556	385.382	0	0
FBgn0004915	1413.11	1242.1	38.4161	399.2
FBgn0265630	6017.04	5846.03	25.2513	1235
FBgn0034870	870	699.217	0.170949	1
FBgn0036483	4064.44	3893.43	7.46021	243
FBgn0026869	6323.13	6152.12	28.8927	1487.08
FBgn0051404	981	810.157	0.147539	1
FBgn0050446	2303	2131.99	0.33639	6
FBgn0033020	669.5	498.827	0	0
FBgn0036450	2644	2472.99	36.0574	746
FBgn0085479	1472	1300.99	0.091876	1
FBgn0037045	1081	909.99	8.14391	62
FBgn0030114	2710.05	2539.04	42.6987	907
FBgn0046685	2895	2723.99	40.6334	926
FBgn0031951	1147.9	976.891	30.8024	251.741
FBgn0030310	738.967	568.263	371.045	1764
FBgn0032251	1034.69	863.683	10.6565	77
FBgn0036009	1497	1325.99	0	0
FBgn0039266	1512.14	1341.13	47.6827	535
FBgn0034194	1755.44	1584.43	22.9339	304
FBgn0004554	562.118	391.5	0.305313	1
FBgn0003360	1636.94	1465.93	388.406	4763.45
FBgn0030320	3584.51	3413.5	16.668	475.999
FBgn0261639	849	678.236	9.62835	54.633
FBgn0030812	4531.45	4360.44	40.4608	1476
FBgn0052091	2967	2795.99	1.02601	24
FBgn0039183	3121.65	2950.64	28.4785	703
FBgn0000299	5697.87	5526.86	620.005	28667.9
FBgn0004892	2611	2439.99	0.048988	1
FBgn0038602	615	444.368	0	0
FBgn0037260	1785	1613.99	0.814647	11
FBgn0052668	2676	2504.99	0.763469	16
FBgn0001250	5721.51	5550.5	0.732191	34.001
FBgn0036795	1548	1376.99	0	0
FBgn0015321	1154.37	983.365	50.8088	418
FBgn0030202	348	177.529	0	0
FBgn0030244	983.337	812.427	0.294255	2
FBgn0039501	2472	2300.99	6.44146	124
FBgn0038127	935	764.21	0	0
FBgn0003129	2566	2394.99	0.099817	2
FBgn0033100	561.156	390.534	37.3403	122
FBgn0030832	708	537.317	0	0
FBgn0264738	1067	895.99	0	0
FBgn0036302	2190.6	2019.59	62.4404	1055
FBgn0011205	1974.25	1803.24	53.5651	808.086
FBgn0028700	1278.45	1107.44	35.1744	325.889
FBgn0039927	3417.09	3246.08	5.01142	136.095
FBgn0038079	719.667	548.971	0	0
FBgn0040066	1648.82	1477.81	57.0274	705.057
FBgn0030833	3916.49	3745.48	3.73385	117
FBgn0036656	1395.72	1224.73	1.25757	12.885
FBgn0053531	4324.94	4153.93	0.316527	10.999
FBgn0033982	2977.19	2806.18	0.511067	11.998
FBgn0085237	380	209.515	0	0
FBgn0052086	1524	1352.99	0	0
FBgn0284247	12280.5	12109.5	0	0
FBgn0039434	1030	858.99	0	0
FBgn0051933	2076	1904.99	0	0
FBgn0038830	670	499.327	19.3913	81.006
FBgn0035294	1682	1510.99	73.2312	925.722
FBgn0040793	417	246.474	448.104	924
FBgn0014179	2042	1870.99	0	0
FBgn0031145	835.643	664.921	272.397	1515.29
FBgn0033234	2141.06	1970.05	0.994488	16.391
FBgn0040343	531.453	360.857	0.66248	2
FBgn0050491	1168.08	997.073	2.55263	21.293
FBgn0034420	3273.27	3102.26	119.366	3098
FBgn0054008	715	544.313	4.64227	21.14
FBgn0037297	1605.65	1434.64	19.4129	233
FBgn0031725	2661.5	2490.49	0	0
FBgn0039307	1248	1076.99	0	0
FBgn0035435	1103	931.99	7.69516	60
FBgn0013810	12202	12031	2.94082	296
FBgn0003963	4652.62	4481.61	65.2645	2447
FBgn0030494	858	687.225	0.521795	3
FBgn0039055	3473	3301.99	28.4166	785
FBgn0040308	1034.16	863.146	65.7789	475
FBgn0039620	2274	2102.99	1.59147	28
FBgn0015765	1458.41	1287.4	16.9908	183
FBgn0031270	744.477	573.776	4.58309	22
FBgn0029795	1636.09	1465.08	0.897445	11
FBgn0030049	4141.11	3970.1	60.5163	2010
FBgn0052702	11349	11178	4.92963	461
FBgn0032938	3265.63	3094.62	37.8526	979.998
FBgn0037760	4596.79	4425.78	36.0552	1335
FBgn0259832	474	303.437	9.84802	25
FBgn0020440	4593.18	4422.17	13.2446	489.999
FBgn0004590	639	468.341	0	0
FBgn0024941	3667.27	3496.26	0.034188	1
FBgn0035084	1324.35	1153.34	13.1878	127.248
FBgn0038752	2194	2022.99	0	0
FBgn0051643	2938	2766.99	7.9e-05	0.002
FBgn0030746	3764.07	3593.06	0.864941	26
FBgn0015714	1551.7	1380.69	81.9259	946.322
FBgn0037506	1426	1254.99	0.47622	5
FBgn0266977	516	345.409	0	0
FBgn0035077	1165	993.99	0.064452	0.536
FBgn0053109	1025	853.99	0.139967	1
FBgn0002933	523	352.403	0	0
FBgn0085331	825	654.258	0	0
FBgn0261584	1711.24	1540.23	11.796	152
FBgn0033362	2061.41	1890.4	7.77731	123
FBgn0030575	1383.74	1212.73	3.4497	35
FBgn0015572	1749	1577.99	0.45449	6
FBgn0013276	2375	2203.99	8.12447	149.805
FBgn0032613	2123	1951.99	20.2688	331
FBgn0036225	1146	974.99	0	0
FBgn0052208	514	343.411	0.009049	0.026
FBgn0017567	819	648.263	160.968	873
FBgn0014388	3434.86	3263.85	589.125	16086.4
FBgn0046763	1934	1762.99	101.157	1492
FBgn0037061	627	456.355	23.5688	89.983
FBgn0030941	2416.31	2245.3	55.2056	1037
FBgn0029809	1433	1261.99	0	0
FBgn0053120	2301	2129.99	1.23459	22
FBgn0015614	1239.86	1068.85	78.6228	703.053
FBgn0033498	1268	1096.99	0.217924	2
FBgn0022224	396	225.497	37.1052	70
FBgn0033729	794.5	623.69	0	0
FBgn0260453	1765.79	1594.78	0.299803	4
FBgn0039160	1362	1190.99	62.3922	621.672
FBgn0032750	1371	1199.99	7.4707	75
FBgn0262738	7053.77	6882.76	15.1986	875.164
FBgn0033979	1733.04	1562.03	0.612178	8
FBgn0032651	1360	1188.99	0	0
FBgn0050376	941	770.208	0	0
FBgn0039495	1455	1283.99	0.372371	4
FBgn0041105	2454	2282.99	0.104714	2
