Name	Length	EffectiveLength	TPM	NumReads
FBgn0267424	659	477.607	0	0
FBgn0030116	1305	1123.28	0	0
FBgn0031135	363	181.809	0	0
FBgn0263213	224	43.881	0	0
FBgn0267878	266	84.87	0	0
FBgn0058441	177	13.56	0	0
FBgn0267864	485	303.698	0.00015	0
FBgn0085500	687	505.605	0	0
FBgn0085784	479	297.704	0.003547	0.009
FBgn0262848	1188	1006.28	9.24263	82.141
FBgn0063924	307	125.833	1.52383	1.693
FBgn0262616	554	372.661	0	0
FBgn0267891	718	536.595	0.00051	0.002
FBgn0053491	369	187.806	0.002315	0.004
FBgn0050374	600	418.653	1.62274	6
FBtr0347034	740	558.581	0	0
FBgn0267898	414	232.765	0.000301	0.001
FBgn0260469	919.053	737.537	0.556844	3.627
FBgn0267874	253	71.883	0	0
FBgn0030243	4715.1	4533.38	34.6923	1389
FBgn0032269	1866.98	1685.26	0.067188	1
FBgn0266369	2930	2748.28	20.5998	500
FBgn0032596	776.497	595.068	186.852	982
FBgn0033770	673	491.611	0	0
FBgn0259237	2786	2604.28	0	0
FBgn0013685	525	343.669	1.9768	6
FBgn0031021	768	586.576	59.2608	307
FBgn0033491	3329	3147.28	6.02855	167.57
FBgn0051141	961	779.449	0	0
FBgn0284082	778	596.57	0	0
FBgn0036396	1352	1170.28	8.46825	87.525
FBgn0036641	882.806	701.295	39.0722	242
FBgn0027594	4471.82	4290.1	133.099	5043
FBgn0261954	7820.44	7638.72	48.1133	3245.88
FBgn0029987	639	457.618	0.989716	4
FBgn0031660	1138.35	956.635	151.502	1280
FBgn0038619	938.054	756.531	20.2051	135
FBgn0001341	3680	3498.28	8.22114	254
FBgn0037541	7050.09	6868.37	27.7829	1685.3
FBgn0016701	1149.01	967.365	61.8012	528
FBgn0039110	1769.52	1587.8	67.1751	942
FBgn0038839	2837.5	2655.78	0	0
FBgn0264307	3337.69	3155.97	9.39207	261.782
FBgn0263355	3558.18	3376.46	38.9573	1161.71
FBgn0032482	2176.61	1994.89	155.576	2741
FBgn0050082	843	661.541	0	0
FBgn0033698	5896	5714.28	20.1121	1015
FBgn0032240	530	348.665	141.857	436.822
FBgn0029925	1070	888.282	25.2387	198
FBgn0039017	1757	1575.28	7.97844	111
FBgn0259711	908	726.488	12.6244	81
FBgn0051140	5736.32	5554.6	7.60343	372.999
FBgn0036813	1221	1039.28	49.0267	450
FBgn0004379	2915.55	2733.83	24.8504	599.999
FBgn0036158	782	600.566	0	0
FBgn0031816	1999.29	1817.57	12.6461	203
FBgn0034923	1674.67	1492.96	30.9821	408.512
FBgn0039582	1151	969.282	0	0
FBgn0051635	6335.72	6154.01	9.86189	535.999
FBgn0263117	5200.05	5018.33	0.052919	2.345
FBgn0030259	717	535.595	0.211406	1
FBgn0029858	2037.92	1856.2	12.5714	206.09
FBgn0260745	2912.77	2731.05	180.349	4350
FBgn0015791	1154.69	972.973	136.273	1171
FBgn0051453	1564.84	1383.12	67.8653	829
FBgn0025574	2069.42	1887.7	21.2936	355
FBgn0039637	3177.51	2995.79	77.8969	2061
FBgn0023095	4718.25	4536.53	1.49755	60
FBgn0014022	1444	1262.28	16.4153	183
FBgn0035134	1243	1061.28	1.17359	11
FBgn0044826	3595.89	3414.17	70.1752	2116
FBgn0030937	1405	1223.28	0	0
FBgn0085213	715	533.596	0.212198	1
FBgn0039875	2415.73	2234.02	69.8926	1379
FBgn0037736	4032.31	3850.59	0.235243	8
FBgn0024732	2153	1971.28	21.0226	366
FBgn0053700	1116	934.282	0	0
FBgn0260747	999.567	817.982	230.614	1666
FBgn0038011	1767	1585.28	0	0
FBgn0066365	2783.6	2601.88	0.043517	1
FBgn0039863	5863.36	5681.64	36.6091	1837
FBgn0037721	843.323	661.865	1.36859	8
FBgn0036459	2408	2226.28	0	0
FBgn0038291	1731	1549.28	14.9092	204
FBgn0001114	3262.38	3080.67	1023.64	27850.9
FBgn0262894	324	142.825	0	0
FBgn0015772	4933.21	4751.49	13.2971	558
FBgn0030873	1712.46	1530.75	96.4557	1304
FBgn0086675	7201.89	7020.17	0.126194	7.823
FBgn0038223	4231.16	4049.45	10.9278	390.817
FBgn0027081	2317.86	2136.14	233.067	4397
FBgn0043458	3245.12	3063.4	58.5656	1584.5
FBgn0262010	471	289.711	0	0
FBgn0259963	337	155.817	0	0
FBgn0010238	2156	1974.28	115.219	2009
FBgn0034184	3038	2856.28	34.964	882
FBgn0000018	1794	1612.28	21.4196	305
FBgn0032809	910	728.488	1.24343	8
FBgn0036605	513	331.678	0.58833	1.723
FBgn0052280	1130.99	949.275	41.7474	350.001
FBgn0000055	1194.27	1012.55	0.178466	1.596
FBgn0033657	3918	3736.28	0.12122	4
FBgn0035421	1684	1502.28	21.6314	287
FBgn0030666	1632.47	1450.75	0.709416	9.09
FBgn0011202	4117.09	3935.37	37.0869	1289
FBgn0050091	1681	1499.28	0.075521	1
FBgn0033260	3382.63	3200.91	33.9941	961
FBgn0283427	8586.51	8404.79	838.082	62210
FBgn0033740	2221.35	2039.63	18.7637	338
FBgn0011725	2758.82	2577.11	27.6314	628.899
FBgn0034377	761	579.577	0.586089	3
FBgn0284248	680.993	499.599	810.229	3575
FBgn0040674	712.5	531.077	0	0
FBgn0036323	1637	1455.28	0	0
FBgn0038260	1973	1791.28	2.402	38
FBgn0034617	1987	1805.28	11.9169	190
FBgn0262018	7567	7385.28	0	0
FBgn0031873	840	658.544	22.0079	128
FBgn0032366	866	684.505	0	0
FBgn0035241	4589.19	4407.47	0.720956	28.064
FBgn0260049	2272.13	2090.42	170.729	3152
FBgn0015558	4438.68	4256.96	0.664958	24.999
FBgn0267875	162	16.684	0	0
FBgn0003870	4166.42	3984.7	29.8933	1052
FBgn0053061	1277.9	1096.18	0.103293	1
FBgn0041181	4928	4746.28	0.023856	1
FBgn0039778	933	751.48	0	0
FBgn0014455	1600.81	1419.1	247.983	3108
FBgn0030462	936.667	755.132	0	0
FBgn0051832	762	580.577	0	0
FBgn0000259	1573.7	1392.05	124.19	1526.82
FBgn0261581	717.5	536.082	0	0
FBgn0039271	836	654.544	8.47638	49
FBgn0031463	1194	1012.28	0	0
FBgn0014006	4618.71	4436.99	32.6644	1280
FBgn0037150	1456	1274.28	15.1944	171
FBgn0030294	1628	1446.28	12.8394	164
FBgn0036039	2150.53	1968.81	13.968	242.877
FBgn0029676	2017.34	1835.62	72.4799	1175.03
FBgn0037475	1444.5	1262.78	0	0
FBgn0052076	1529	1347.28	27.9859	333
FBgn0058354	1400	1218.28	2.85019	30.667
FBgn0033738	3602.56	3420.84	41.4736	1253
FBgn0064126	1580.04	1398.32	46.9148	579.38
FBgn0039115	970	788.439	18.168	126.509
FBgn0010356	2362	2180.28	20.7211	399
FBgn0051100	2434.88	2253.16	0.100506	2
FBgn0263249	318	136.828	0	0
FBgn0039635	1174.92	993.267	186.725	1638
FBgn0050010	708.595	527.193	4.2955	20
FBgn0034495	1429	1247.28	16.1588	178
FBgn0005617	3840.15	3658.43	28.5667	923
FBgn0030703	1448.25	1266.54	111.034	1242
FBgn0036574	4092.76	3911.04	15.1609	523.676
FBgn0038742	1418	1236.28	82.2455	898
FBgn0003162	1642.04	1460.32	5.81521	75
FBgn0046999	672	490.607	0.230791	1
FBgn0037345	831	649.545	18.6521	107
FBgn0037050	1511.9	1330.18	10.6403	125
FBgn0029783	1121.44	939.726	8.79579	72.999
FBgn0261269	3722.33	3540.61	5.30864	166
FBgn0264270	2291.44	2109.73	47.1741	878.974
FBgn0259822	5700.65	5518.93	0.022153	1.079
FBgn0034035	1562	1380.28	30.1059	367
FBgn0039270	868	686.504	12.8649	78
FBgn0031626	1990	1808.28	0	0
FBgn0051324	1936.55	1754.83	54.184	839.756
FBgn0260858	1469	1287.28	51.456	585
FBgn0031874	1728.72	1547	5.93107	81.035
FBgn0262719	7923.37	7741.65	0.292723	20.014
FBgn0082831	6729.16	6547.45	31.3703	1814
FBgn0259239	3472.09	3290.37	0.103236	3
FBgn0036146	755	573.577	4.7326	23.974
FBgn0035073	3322	3140.28	15.7392	436.514
FBgn0020371	789	607.564	0	0
FBgn0032845	1542.66	1360.94	5.49108	66
FBgn0283651	4406.84	4225.12	0.669968	25
FBgn0267824	2632	2450.28	33.8711	732.979
FBgn0069973	900.181	718.666	16.3855	104
FBgn0036301	1709	1527.28	17.5704	237
FBgn0265048	4744	4562.28	163.056	6570
FBgn0261057	237.5	57.124	0	0
FBgn0052564	1448	1266.28	0.089418	1
FBgn0030797	1039.41	857.867	14.6152	110.732
FBgn0001296	2185.25	2003.53	4.06901	72
FBgn0259972	1093	911.282	0.152972	1.231
FBgn0053986	871	689.499	0	0
FBgn0032435	2743	2561.28	0.088415	2
FBgn0033905	1134.29	952.575	20.8014	175
FBgn0029539	639.555	458.173	0.000299	0.002
FBgn0030502	2962.96	2781.24	73.9407	1816.22
FBgn0032554	1230	1048.37	0	0
FBgn0036410	2288.73	2107.01	0.483648	9
FBgn0025390	6068.87	5887.16	3.77259	196.152
FBgn0038394	1047	865.282	1.0618	8.114
FBgn0029715	1083.41	901.693	69.9439	557
FBgn0034911	6361	6179.28	0.183238	10
FBgn0026063	2066	1884.28	1.09482	18.219
FBgn0032375	787.575	606.141	0.186801	1
FBgn0033665	1878	1696.28	10.4131	156
FBgn0085380	3223	3041.28	0	0
FBgn0037493	813	631.553	0	0
FBgn0053701	315	133.829	0	0
FBgn0032189	1259	1077.28	11.036	105
FBgn0033726	683	501.606	0	0
FBgn0037526	2192.88	2011.16	7.31379	129.908
FBgn0028902	2092.59	1910.88	0.237018	4
FBgn0050289	1164	982.282	0.11527	1
FBgn0038131	1100	918.282	0	0
FBgn0004910	2728.17	2546.45	0.08893	2
FBgn0037715	1039.99	858.273	19.7888	150
FBgn0038151	1571	1389.28	0	0
FBgn0005391	1583.75	1402.04	0.080759	1
FBgn0265416	4441.86	4260.15	0.053607	2.017
FBgn0033115	1377.16	1195.45	16.2912	172
FBgn0029587	2943.2	2761.48	1.30041	31.715
FBgn0034300	5059.08	4877.37	13.9754	602
FBgn0265464	2788	2606.28	6.56008	151
FBgn0036112	761	579.577	0	0
FBgn0262730	8113.32	7931.6	26.4354	1851.79
FBgn0262512	659	477.607	90.0878	380
FBgn0015279	4412.89	4231.17	56.6785	2118
FBgn0039831	2818	2636.28	67.8131	1578.89
FBgn0261673	1854.21	1672.49	6.83772	101
FBgn0026570	1226.02	1044.3	47.3816	437
FBgn0031574	3462.1	3280.38	8.2495	239
FBgn0036761	1779.88	1598.16	52.7116	744
FBgn0085385	5875	5693.28	0.009771	0.491
FBgn0027296	2031.49	1849.77	9.97755	163
FBgn0033259	2863	2681.28	30.0248	711
FBgn0033616	1893	1711.28	9.594	145
FBgn0030224	1034	852.282	0	0
FBgn0016685	915.997	734.481	358.731	2327
FBgn0003888	2516.66	2334.95	362.117	7467.45
FBgn0025381	2146.3	1964.59	350.608	6083.3
FBgn0052667	368	186.806	1.81837	3
FBgn0031771	1556.44	1374.72	125.521	1523.97
FBgn0042133	1168	986.282	4.82172	42
FBgn0028546	1068.35	886.631	86.8399	680
FBgn0037620	1159	977.282	2.20134	19
FBgn0086710	477.181	295.887	3136.01	8195
FBgn0036028	1427	1245.28	10.5474	116
FBgn0000046	1641.84	1460.13	1.36346	17.583
FBgn0034568	3378.48	3196.77	0.495873	14
FBgn0035464	2240.05	2058.34	51.8189	942
FBgn0032331	1716	1534.28	0.221396	3
FBgn0261380	1356	1174.28	24.8772	258
FBgn0039196	1506	1324.28	0	0
FBgn0051683	1880.12	1698.4	5.11905	76.785
FBgn0011754	2931.13	2749.41	29.0583	705.597
FBgn0003250	1349	1167.28	0.097001	1
FBgn0028872	1850.33	1668.62	0	0
FBgn0003975	3463	3281.28	0.138029	4
FBgn0040751	379	197.801	24.3705	42.573
FBgn0039958	2074.09	1892.37	28.3442	473.714
FBgn0034201	544.473	363.185	0.311762	1
FBgn0032390	842.46	661.002	65.9494	385
FBgn0031144	1958.65	1776.94	45.5604	715
FBgn0037481	943	761.472	22.1557	149
FBgn0033457	1060.01	878.291	24.4945	190
FBgn0037974	1249.6	1067.88	26.1299	246.439
FBgn0038033	1754	1572.28	0.042948	0.596
FBgn0029689	2699	2517.28	12.5045	278
FBgn0036784	2074	1892.28	0	0
FBgn0085458	750	568.578	0	0
FBgn0033787	1111.82	930.106	5.72162	47
FBgn0031955	5710.13	5528.41	0.368659	18
FBgn0054011	1090	908.282	0	0
FBgn0051092	4008.2	3826.48	7.23656	244.556
FBgn0003218	5091.31	4909.59	14.3911	624
FBgn0029687	2568.06	2386.34	79.454	1674.54
FBgn0033460	4654.36	4472.64	51.5173	2035
FBgn0039664	1341.29	1159.57	9.2858	95.096
FBgn0037802	1114	932.282	6.80133	56
FBgn0014002	2080.18	1898.46	933.806	15656.9
FBgn0051454	1736	1554.28	0.218547	3
FBgn0046886	1227	1045.28	0	0
FBgn0261060	329	147.822	0	0
FBgn0039349	1857.78	1676.07	23.5094	348
FBgn0036230	922.5	740.982	0	0
FBgn0085599	1023	841.282	13.4789	100.148
FBgn0030292	477	295.706	63.5626	166
FBgn0039132	1032.51	850.874	58.4188	439
FBgn0032790	1215	1033.28	14.1359	129
FBgn0029996	2590.17	2408.45	40.7601	867
FBgn0264830	262	80.873	0	0
FBgn0083972	706	524.6	3.88506	18
FBgn0052221	1606	1424.28	11.7657	148
FBgn0061209	595	413.654	0.075687	0.277
FBgn0019938	5078	4896.28	27.6578	1196
FBgn0029920	757	575.577	0.002845	0.014
FBgn0259728	885	703.491	13.4746	83.719
FBgn0052732	2189	2007.28	16.3425	289.716
FBgn0030164	1289.75	1108.03	0	0
FBgn0033785	1901.62	1719.91	9.17574	139.378
FBgn0250839	1002.19	820.59	0.137984	1.001
FBgn0267887	453	271.723	0.000123	0
FBgn0267365	936	754.476	24.9124	166
FBgn0032150	1075.24	893.547	4.81526	38
FBgn0035360	1631.15	1449.43	1.4926	19.106
FBgn0035833	3722	3540.28	16.631	520
FBgn0034849	774.367	592.939	70.6301	369.868
FBgn0035041	2875.1	2693.38	0.336315	8
FBgn0037067	876	694.494	0	0
FBgn0263197	5869.66	5687.95	70.6288	3548
FBgn0033724	652.796	471.404	53.3227	222
FBgn0265201	476	294.706	1.59048	4.14
FBgn0031690	1669.26	1487.54	0.761174	10
FBgn0035009	576	394.658	0	0
FBgn0052601	967	785.442	0	0
FBgn0033996	1957.75	1776.03	18.5523	291
FBgn0034437	2768	2586.28	0.08756	2
FBgn0031247	748	566.579	26.1627	130.915
FBgn0039552	649	467.611	0	0
FBgn0030990	2055.17	1873.45	118.277	1957
FBgn0015925	2002.27	1820.55	34.3934	553
FBgn0029959	1169.66	987.944	31.9761	279
FBgn0001276	727	545.592	24.9038	120
FBgn0036277	437	255.737	120.871	273
FBgn0052643	548	366.662	0	0
FBgn0263782	3818	3636.28	11.708	376
FBgn0035695	4236.34	4054.62	0.055851	2
FBgn0034138	627.223	445.851	3666.4	14437
FBgn0035997	3198.42	3016.7	22.295	594
FBgn0028541	2463.86	2282.15	70.9986	1431
FBgn0053666	666	484.607	0	0
FBgn0051860	2260.5	2078.78	0	0
FBgn0035312	1183	1001.28	16.8737	149.215
FBgn0036236	1075	893.282	0.127274	1.004
FBgn0259735	6324.89	6143.17	135.93	7374.88
FBgn0037094	3105	2923.28	44.853	1158
FBgn0051953	715	533.596	3.31711	15.632
FBgn0029523	2309	2127.28	1.25859	23.646
FBgn0035374	1144	962.282	67.5403	574
FBgn0034514	440	258.735	0	0
FBgn0038934	4998.81	4817.09	0.094023	4
FBgn0036360	2534	2352.28	0	0
FBgn0014465	1051.85	870.364	0.130851	1.006
FBgn0038471	1102	920.282	21.1622	172
FBgn0038047	1623	1441.28	4.24227	54
FBgn0064237	1495	1313.28	0.172435	2
FBgn0032036	2398.93	2217.21	258.76	5067
FBgn0038207	740	558.581	0	0
FBgn0259821	4371.37	4189.65	4.51328	167
FBgn0032084	1431.76	1250.04	1.90217	21
FBgn0014427	1176	994.282	12.9822	114
FBgn0031257	2617.94	2436.22	55.7258	1199
FBgn0041094	2289.33	2107.61	75.0181	1396.38
FBgn0033988	2216	2034.28	35.511	638
FBgn0001986	3585	3403.28	36.697	1103
FBgn0032078	1985.21	1803.49	295.204	4702
FBgn0038551	1645	1463.28	26.6959	345
FBgn0000808	1967.65	1785.93	6.97401	110
FBgn0036895	3746	3564.28	0.063535	2
FBgn0266455	280	98.856	0	0
FBgn0031575	2409.85	2228.13	13.4616	264.9
FBgn0033880	1145	963.282	3.64386	31
FBgn0051661	1341	1159.28	0	0
FBgn0283476	12442	12260.3	0.009235	1
FBgn0032882	1961	1779.28	46.0563	723.736
FBgn0025700	892.245	710.732	166.321	1044
FBgn0039811	514	332.678	0	0
FBgn0086447	408.11	226.882	43.7468	87.658
FBgn0000463	4781.36	4599.64	0.125038	5.08
FBgn0034748	1924	1742.28	19.0416	293
FBgn0042138	1252.27	1070.56	90.4295	855
FBgn0017556	1211.5	1029.78	0	0
FBgn0267423	640	458.617	0	0
FBgn0052843	3276.48	3094.76	0.053749	1.469
FBgn0250827	860	678.51	0.333754	2
FBgn0023536	2345	2163.28	3.55917	68
FBgn0263236	3111.03	2929.31	1.12095	28.999
FBgn0039379	1894	1712.28	42.7841	647
FBgn0263842	318	136.828	0	0
FBgn0259676	1753	1571.28	19.6726	273
FBgn0050005	887	705.49	35.6923	222.388
FBgn0036842	2788.09	2606.37	39.5329	910
FBgn0026718	1519.08	1337.36	4.31793	51.001
FBgn0034061	656	474.608	49.1457	206
FBgn0038877	2124	1942.28	36.6111	628.017
FBgn0262588	777	595.57	18.8216	99
FBgn0264979	1381	1199.28	11.1408	118
FBgn0010772	3249.01	3067.29	31.0452	841.001
FBgn0034127	2103	1921.28	0.353601	6
FBgn0261850	2797	2615.28	25.7604	595
FBgn0037853	1642	1460.28	105.917	1366
FBgn0038851	978	796.426	2.13255	15
FBgn0083942	556	374.661	0	0
FBgn0004915	1412.3	1230.58	45.6503	496.136
FBgn0265630	6015.8	5834.08	26.1426	1347
FBgn0034870	870	688.501	0.164456	1
FBgn0036483	4063.1	3881.38	9.1892	315
FBgn0026869	6323.4	6141.68	30.943	1678.4
FBgn0051404	981	799.424	0	0
FBgn0050446	2303	2121.28	0.320263	6
FBgn0033020	669.473	488.08	0.231986	1
FBgn0036450	2644	2462.28	42.9959	935
FBgn0085479	1472	1290.28	0.263263	3
FBgn0037045	1081	899.282	12.0873	96
FBgn0030114	2654.21	2472.49	39.2922	858
FBgn0046685	2895	2713.28	48.3245	1158
FBgn0031951	1176.71	994.989	32.1679	282.675
FBgn0030310	741.513	560.089	425.144	2103
FBgn0032251	1034.39	852.668	10.4906	79
FBgn0036009	1497	1315.28	0.086086	1
FBgn0039266	1547.66	1365.94	56.4507	681
FBgn0034194	1754.82	1573.1	26.6317	370
FBgn0004554	569.5	388.158	0	0
FBgn0003360	1714.91	1533.19	47.2527	639.837
FBgn0030320	3600.83	3419.12	20.83	629
FBgn0261639	849	667.536	6.26713	36.948
FBgn0030812	4530.02	4348.3	41.2977	1585.96
FBgn0052091	2967	2785.28	1.38217	34
FBgn0039183	3133.27	2951.56	32.9089	857.848
FBgn0000299	5698.28	5516.57	1067.73	52021
FBgn0004892	2611	2429.28	0.04661	1
FBgn0038602	615	433.644	0.261108	1
FBgn0037260	1785	1603.28	0.918093	13
FBgn0052668	2676	2494.28	0.680925	15
FBgn0001250	5702.3	5520.58	0.780598	38.059
FBgn0036795	1548	1366.28	0	0
FBgn0015321	1146.97	965.254	68.3881	583
FBgn0030202	348	166.815	0	0
FBgn0030244	967.414	785.849	2.16125	15
FBgn0039501	2472	2290.28	7.56408	153
FBgn0038127	935	753.477	0	0
FBgn0003129	2566	2384.28	0.047489	1
FBgn0033100	547.828	366.489	41.3997	134
FBgn0030832	708	526.599	0	0
FBgn0264738	1067	885.282	0	0
FBgn0036302	2212.78	2031.07	63.8872	1146
FBgn0011205	1944.1	1762.38	58.5171	910.815
FBgn0028700	1278.15	1096.43	37.5137	363.261
FBgn0039927	3409.9	3228.18	6.66924	190.144
FBgn0038079	689.708	508.303	0.445513	2
FBgn0040066	1650.11	1468.39	56.2132	729
FBgn0030833	3835.36	3653.64	3.65687	118
FBgn0036656	1426.34	1244.62	1.10891	12.189
FBgn0053531	4551.69	4369.97	0.103642	4
FBgn0033982	3104.49	2922.77	0.516829	13.341
FBgn0085237	380	198.8	0	0
FBgn0052086	1524	1342.28	0	0
FBgn0284247	12280.5	12098.8	0	0
FBgn0039434	1030	848.282	0.133479	1
FBgn0051933	2076	1894.28	0	0
FBgn0038830	670	488.607	18.3071	79
FBgn0035294	1682	1500.28	80.8299	1071.01
FBgn0040793	417	235.761	511.482	1065
FBgn0014179	2025.98	1844.27	0.184184	3
FBgn0031145	829.032	647.594	283.544	1621.7
FBgn0033234	1977.27	1795.55	0.827205	13.118
FBgn0040343	579.922	398.564	0.28409	1
FBgn0050491	1217.8	1036.08	3.96494	36.281
FBgn0034420	3250.14	3068.42	123.914	3358
FBgn0054008	715	533.596	6.80228	32.056
FBgn0037297	1594.09	1412.37	21.4051	267
FBgn0031725	2617.81	2436.09	0.04648	1
FBgn0039307	1248	1066.28	0	0
FBgn0035435	1103	921.282	9.95511	81
FBgn0013810	12202	12020.3	3.59834	382
FBgn0003963	4700.29	4518.57	80.9635	3231
FBgn0030494	858	676.512	0.16737	1
FBgn0039055	3473	3291.28	28.5884	831
FBgn0040308	1040.67	858.955	90.8244	689
FBgn0039620	2274	2092.28	1.35292	25
FBgn0015765	1453.59	1271.87	20.2976	228
FBgn0031270	686.783	505.387	6.27318	28
FBgn0029795	1576.99	1395.27	0.892664	11
FBgn0030049	4105.37	3923.65	63.9757	2216.93
FBgn0052702	11349	11167.3	6.15453	607
FBgn0032938	3687.43	3505.71	43.5702	1349
FBgn0037760	4638.98	4457.26	33.786	1330
FBgn0259832	474	292.709	13.9258	36
FBgn0020440	4551.86	4370.15	14.872	573.999
FBgn0004590	639	457.618	0	0
FBgn0024941	3599.76	3418.04	0.066253	2
FBgn0035084	1479.42	1297.71	7.3292	84
FBgn0038752	2194	2012.28	0	0
FBgn0051643	2890	2708.28	0	0
FBgn0030746	3778.83	3597.11	0.786937	25.001
FBgn0015714	1563.62	1381.9	63.1607	770.852
FBgn0037506	1426	1244.28	0.272996	3
FBgn0266977	516	334.677	0	0
FBgn0035077	1165	983.282	0.545376	4.736
FBgn0053109	1025	843.282	0.134271	1
FBgn0002933	523	341.671	0	0
FBgn0085331	825	643.547	0	0
FBgn0261584	1689.41	1507.69	2.9289	39
FBgn0033362	2188.4	2006.69	3.7805	67
FBgn0030575	1409.71	1227.99	4.42588	48
FBgn0015572	1749	1567.28	0.577958	8
FBgn0013276	2375	2193.28	12.3019	238.293
FBgn0032613	2123	1941.28	21.2308	364
FBgn0036225	1146	964.282	0	0
FBgn0052208	514	332.678	0.00901	0.026
FBgn0017567	819	637.549	168.896	951
FBgn0014388	3416.48	3234.76	586.002	16741.3
FBgn0046763	1934	1752.28	90.0986	1394.34
FBgn0037061	627	445.628	22.3596	88
FBgn0030941	2416.57	2234.85	55.9843	1105
FBgn0029809	1433	1251.28	0.09049	1
FBgn0053120	2301	2119.28	1.28226	24
FBgn0015614	1262.5	1080.78	82.0897	783.561
FBgn0033498	1268	1086.28	0.104234	1
FBgn0022224	396	214.786	41.6461	79
FBgn0033729	794.5	612.973	0	0
FBgn0260453	1568.84	1387.12	0.571396	7
FBgn0039160	1362	1180.28	68.574	714.812
FBgn0032750	1371	1189.28	11.4248	120
FBgn0262738	7035.67	6853.95	17.5051	1059.63
FBgn0033979	1744.49	1562.77	0.655846	9.052
FBgn0032651	1360	1178.28	0	0
FBgn0050376	941	759.475	0	0
FBgn0039495	1455	1273.28	0.266778	3
FBgn0041105	2454	2272.28	0.19932	4
