Name	Length	EffectiveLength	TPM	NumReads
FBgn0267872	775	601.664	0.001013	0.005
FBgn0262031	330	156.917	39.8176	48.047
FBgn0267014	274	100.953	14.4473	11.216
FBgn0039987	184	20.413	0	0
FBgn0261640	810	636.641	0.402307	1.97
FBgn0052761	71	23.867	0	0
FBgn0267863	274	100.953	0	0
FBgn0052034	74	25.129	0	0
FBgn0262795	735	561.684	0	0
FBgn0261856	450	276.828	0.939498	2
FBgn0051485	73	24.665	0	0
FBgn0267610	864	690.602	0	0
FBgn0262851	1188	1014.41	14.5548	113.539
FBgn0053416	143	43.524	26.8898	9
FBgn0267520	357	183.908	8.97358	12.691
FBgn0085765	30	9.505	13.6813	1
FBgn0267424	659	485.705	0	0
FBgn0030116	1305	1131.41	0	0
FBgn0031135	363	189.906	0	0
FBgn0263213	224	51.071	4.63372	1.82
FBgn0267878	266	92.959	0	0
FBgn0058441	177	16.899	0	0
FBgn0267864	485	311.801	0.000201	0
FBgn0085500	687	513.696	0	0
FBgn0085784	479	305.805	0.00352	0.008
FBgn0262848	1188	1014.41	2.87188	22.403
FBgn0063924	307	133.928	2.43392	2.507
FBgn0262616	554	380.764	0	0
FBgn0267891	718	544.689	0.001327	0.006
FBgn0053491	369	195.902	0.003527	0.005
FBgn0050374	600	426.751	0.304721	1
FBtr0347034	740	566.681	0	0
FBgn0267898	414	240.859	0.000613	0.001
FBgn0260469	925.543	752.131	1.40798	8.144
FBgn0267874	253	79.973	0	0
FBgn0030243	4755.39	4581.81	39.7942	1402.1
FBgn0032269	1867	1693.41	0	0
FBgn0266369	2930	2756.41	21.2769	451
FBgn0032596	776.103	602.767	193.517	897
FBgn0033770	665.983	492.692	0.263937	1
FBgn0259237	2786	2612.41	0	0
FBgn0013685	525	351.777	0.739331	2
FBgn0031021	768	594.667	63.9342	292.368
FBgn0033491	3329	3155.41	6.99731	169.79
FBgn0051141	961	787.572	0.165115	1
FBgn0284082	778	604.662	0	0
FBgn0036396	1352	1178.41	6.95214	63
FBgn0036641	883.663	710.256	36.8008	201
FBgn0027594	4478.54	4304.95	135.146	4474
FBgn0261954	7845.07	7671.48	53.5491	3159.04
FBgn0029987	639	465.714	1.67536	6
FBgn0031660	1139.32	965.733	144.08	1070
FBgn0038619	937.257	763.845	17.1946	101
FBgn0001341	3680	3506.41	9.7166	262
FBgn0037541	7052.37	6878.79	32.3924	1713.48
FBgn0016701	1175.62	1002.09	62.8077	484
FBgn0039110	1769.66	1596.07	68.1946	837
FBgn0038839	2837.12	2663.54	0.048822	1
FBgn0264307	3533.45	3359.86	8.31886	214.936
FBgn0263355	3529.91	3356.32	46.6678	1204.49
FBgn0032482	2178.93	2005.35	148.887	2295.99
FBgn0050082	843	669.618	0.5826	3
FBgn0033698	5896	5722.41	20.1568	887
FBgn0032240	530	356.772	147.451	404.541
FBgn0029925	1070	896.414	25.3867	175
FBgn0039017	1757	1583.41	8.07971	98.382
FBgn0259711	908	734.593	14.1618	80
FBgn0051140	5760.91	5587.32	7.5408	324.001
FBgn0036813	1221	1047.41	40.7222	328
FBgn0004379	2913.41	2739.83	26.3893	555.999
FBgn0036158	782	608.659	0	0
FBgn0031816	2035.15	1861.56	12.2945	176
FBgn0034923	1675.98	1502.39	26.1814	302.482
FBgn0039582	1151	977.414	0	0
FBgn0051635	6287.96	6114.37	10.4851	493
FBgn0263117	5200.06	5026.48	0.058968	2.279
FBgn0030259	717	543.689	0	0
FBgn0029858	1852.24	1678.65	14.1046	182.073
FBgn0260745	2909.84	2736.25	178.55	3757
FBgn0015791	1156.07	982.49	115.548	873
FBgn0051453	1554.41	1380.82	62.3444	662
FBgn0025574	2102.58	1929	23.7968	353
FBgn0039637	3175.49	3001.9	79.0141	1824
FBgn0023095	4739.94	4566.35	1.90801	67
FBgn0014022	1444	1270.41	19.039	186
FBgn0035134	1243	1069.41	0.607995	5
FBgn0044826	3556.97	3383.39	72.3727	1883
FBgn0030937	1405	1231.41	0	0
FBgn0085213	715	541.69	0.240063	1
FBgn0039875	2455.51	2281.92	68.8159	1207.57
FBgn0037736	3928.94	3755.35	0.242395	7
FBgn0024732	2153	1979.41	20.8914	318
FBgn0053700	1116	942.414	0	0
FBgn0260747	999.176	825.714	239.381	1520
FBgn0038011	1767	1593.41	0	0
FBgn0066365	2784.15	2610.56	0.000164	0.003
FBgn0039863	5861.19	5687.6	37.6794	1648
FBgn0037721	832.032	658.656	1.77689	9
FBgn0036459	2408	2234.41	0	0
FBgn0038291	1731	1557.41	14.5285	174
FBgn0001114	3261.09	3087.51	1020.22	24223
FBgn0262894	324	150.919	0	0
FBgn0015772	4865.01	4691.43	14.1919	512
FBgn0030873	1721.57	1547.98	92.907	1105.95
FBgn0086675	6911.1	6737.52	0.231236	11.981
FBgn0038223	4302.63	4129.04	11.0905	352.148
FBgn0027081	2320.48	2146.9	217.571	3592
FBgn0043458	3245.11	3071.52	62.7756	1482.75
FBgn0262010	471	297.815	0	0
FBgn0259963	337	163.915	0	0
FBgn0010238	2156	1982.41	107.316	1636
FBgn0034184	2949.74	2776.15	33.5387	716
FBgn0000018	1794	1620.41	22.8715	285
FBgn0032809	910	736.593	1.05925	6
FBgn0036605	513	339.788	0	0
FBgn0052280	1136.32	962.729	36.3262	268.935
FBgn0000055	1118.32	944.732	0.177904	1.293
FBgn0033657	3918	3744.41	0.069458	2
FBgn0035421	1684	1510.41	22.2126	258
FBgn0030666	1628.58	1454.99	1.16403	13.024
FBgn0011202	4199.05	4025.46	38.0222	1177
FBgn0050091	1681	1507.41	0	0
FBgn0033260	3372.74	3199.15	35.8924	883
FBgn0283427	8584.35	8410.77	949.513	61413
FBgn0033740	2222.1	2048.52	19.6153	309
FBgn0011725	2797.84	2624.25	28.0529	566.118
FBgn0034377	761	587.669	0.22128	1
FBgn0284248	680.991	507.689	791.475	3090
FBgn0040674	712.5	539.19	0	0
FBgn0036323	1637	1463.41	0	0
FBgn0038260	1973	1799.41	2.0235	28
FBgn0034617	1987	1813.41	13.9117	194
FBgn0262018	7550.68	7377.09	0.017627	1
FBgn0031873	840	666.621	25.3595	130
FBgn0032366	866	692.602	0	0
FBgn0035241	4682.89	4509.31	0.725374	25.153
FBgn0260049	2269.38	2095.8	169.453	2731
FBgn0015558	4413.67	4240.09	0.68049	22.189
FBgn0267875	162	12.752	0	0
FBgn0003870	4188.11	4014.53	32.6173	1006.95
FBgn0053061	1277.9	1104.31	0.117756	1
FBgn0041181	4928	4754.41	0	0
FBgn0039778	933	759.588	0.171198	1
FBgn0014455	1597.47	1423.88	253.322	2773.78
FBgn0030462	936.667	763.246	0	0
FBgn0051832	762	588.669	0.662715	3
FBgn0000259	1591.92	1418.4	119.524	1303.7
FBgn0261581	585.887	412.639	0.315141	1
FBgn0039271	836	662.625	10.7937	55
FBgn0031463	1194	1020.41	0	0
FBgn0014006	4626.81	4453.23	31.8878	1092
FBgn0037150	1456	1282.41	11.5599	114
FBgn0030294	1628	1454.41	14.4845	162
FBgn0036039	1941.35	1767.76	15.448	210
FBgn0029676	2020.4	1846.82	68.1483	967.838
FBgn0037475	1444.5	1270.91	0	0
FBgn0052076	1529	1355.41	29.9336	312
FBgn0058354	1400	1226.41	4.41489	41.637
FBgn0033738	3638.19	3464.6	42.6172	1135.43
FBgn0064126	1577.8	1404.21	44.6389	482.026
FBgn0039115	970	796.564	21.0199	128.758
FBgn0010356	2362	2188.41	19.3121	325
FBgn0051100	2432.78	2259.19	0.172681	3
FBgn0263249	318	144.921	0	0
FBgn0039635	1178.27	1004.76	186.112	1438
FBgn0050010	744.974	571.644	3.63974	16
FBgn0034495	1429	1255.41	17.8127	171.965
FBgn0005617	3827.44	3653.85	29.5751	831
FBgn0030703	1436.89	1263.31	111.891	1087
FBgn0036574	4008.76	3835.18	17.3181	510.75
FBgn0038742	1418	1244.41	72.4176	693
FBgn0003162	1649.2	1475.62	6.52131	74
FBgn0046999	672	498.702	0	0
FBgn0037345	831	657.633	17.0056	86
FBgn0037050	1501.44	1327.86	9.02338	92.139
FBgn0029783	1123.24	949.656	9.03761	65.999
FBgn0261269	3730.5	3556.91	5.4474	149
FBgn0264270	2229.15	2055.56	48.2074	762.025
FBgn0259822	4758.22	4584.63	0.028363	1.001
FBgn0034035	1562	1388.41	29.3158	313
FBgn0039270	868	694.602	12.3562	66
FBgn0031626	1990	1816.41	0	0
FBgn0051324	1979.24	1805.65	57.659	800.619
FBgn0260858	1469	1295.41	44.5708	444
FBgn0031874	1801.99	1628.41	6.23307	78.053
FBgn0262719	7923.37	7749.78	0.335595	20
FBgn0082831	6728.76	6555.18	32.3157	1629
FBgn0259239	3743.63	3570.04	0.218552	6
FBgn0036146	755	581.673	4.02411	18
FBgn0035073	3322	3148.41	17.2494	417.629
FBgn0020371	789	615.655	0	0
FBgn0032845	1541.8	1368.21	6.9582	73.211
FBgn0283651	4285.88	4112.3	1.13914	36.024
FBgn0267824	2632	2458.41	36.0749	682
FBgn0069973	898.546	725.138	16.8571	94
FBgn0036301	1709	1535.41	15.2012	179.485
FBgn0265048	4744	4570.41	173.674	6104
FBgn0261057	237.5	64.5615	0	0
FBgn0052564	1448	1274.41	0	0
FBgn0030797	1081.97	908.533	12.8	89.429
FBgn0001296	2223.99	2050.4	3.17108	50
FBgn0259972	706	532.668	0	0
FBgn0053986	871	697.601	0	0
FBgn0032435	2743	2569.41	0.101221	2
FBgn0033905	1147.55	973.966	20.5614	154
FBgn0029539	639.5	466.214	0	0
FBgn0030502	2962.08	2788.49	77.4597	1661
FBgn0032554	1230	1056.5	0	0
FBgn0036410	2269.87	2096.28	0.744403	12
FBgn0025390	6268.54	6094.95	4.20262	196.977
FBgn0038394	1047	873.414	0.744433	5
FBgn0029715	1081.95	908.365	69.1453	483
FBgn0034911	6361	6187.41	0.252202	12
FBgn0026063	2066	1892.41	0.537023	7.815
FBgn0032375	787.601	614.256	0.211703	1
FBgn0033665	1878	1704.41	10.0711	132
FBgn0085380	3223	3049.41	0	0
FBgn0037493	813	639.641	0	0
FBgn0053701	315	141.923	0	0
FBgn0032189	1259	1085.41	11.741	98
FBgn0033726	683	509.697	0	0
FBgn0037526	2097.76	1924.18	7.89763	116.86
FBgn0028902	2092.63	1919.05	0.271051	4
FBgn0050289	1164	990.414	0.131298	1
FBgn0038131	1100	926.414	0	0
FBgn0004910	1837	1663.46	0	0
FBgn0037715	1028.63	855.044	24.1816	159
FBgn0038151	1571	1397.41	0	0
FBgn0005391	1582.65	1409.07	0.369151	4
FBgn0265416	6903	6729.41	0.03885	2.01
FBgn0033115	1351.45	1177.86	15.4565	140
FBgn0029587	2629.33	2455.74	1.328	25.079
FBgn0034300	5039.51	4865.93	14.9925	560.999
FBgn0265464	2788	2614.41	6.56562	132
FBgn0036112	761	587.669	0	0
FBgn0262730	8145.15	7971.56	28.1856	1727.8
FBgn0262512	659	485.705	96.6521	361
FBgn0015279	4403.21	4229.62	58.5693	1905
FBgn0039831	2857.64	2684.05	65.2408	1346.59
FBgn0261673	1877.65	1704.06	6.94436	90.999
FBgn0026570	1229.08	1055.5	50.0201	406
FBgn0031574	3470.8	3297.21	6.66524	169.001
FBgn0036761	1791.92	1618.34	52.1497	649
FBgn0085385	5875	5701.41	0.011579	0.508
FBgn0027296	1984.17	1810.59	10.7733	150
FBgn0033259	2863	2689.41	30.7522	636
FBgn0033616	1893	1719.41	9.7563	129
FBgn0030224	1034	860.414	0	0
FBgn0016685	917.097	743.686	349.892	2001
FBgn0003888	2516.76	2343.17	355.234	6400.91
FBgn0025381	2139.75	1966.17	359.622	5437.4
FBgn0052667	368	194.903	1.33441	2
FBgn0031771	1555.08	1381.5	114.929	1220.97
FBgn0042133	1168	994.414	4.57696	35
FBgn0028546	1069.15	895.566	86.832	598
FBgn0037620	1159	985.414	2.50733	19
FBgn0086710	477.181	303.987	2912.34	6808.02
FBgn0036028	1427	1253.41	10.4786	101
FBgn0000046	1667.14	1493.55	2.28136	26.202
FBgn0034568	3382.28	3208.7	0.283691	7
FBgn0035464	2240	2066.41	53.8053	855
FBgn0032331	1716	1542.41	0.168618	2
FBgn0261380	1356	1182.41	21.7757	198
FBgn0039196	1506	1332.41	0	0
FBgn0051683	1870.67	1697.08	3.45927	45.145
FBgn0011754	2845.35	2671.76	25.3311	520.447
FBgn0003250	1349	1175.41	0.110633	1
FBgn0028872	1850.33	1676.75	0	0
FBgn0003975	3463	3289.41	0.27673	7
FBgn0040751	379	205.898	27.1577	43
FBgn0039958	2052.52	1878.94	32.4102	468.293
FBgn0034201	1441.5	1268.12	0	0
FBgn0032390	844.71	671.327	60.4361	312
FBgn0031144	1998.74	1825.16	38.8304	544.999
FBgn0037481	943	769.586	21.9666	130
FBgn0033457	1055.75	882.168	25.207	171
FBgn0037974	1199.12	1025.53	19.5109	153.868
FBgn0038033	1754	1580.41	0.099102	1.204
FBgn0029689	2699	2525.41	12.5642	244
FBgn0036784	2074	1900.41	0	0
FBgn0085458	750	576.674	0	0
FBgn0033787	1096.75	923.165	5.77538	41
FBgn0031955	5713.38	5539.79	0.070421	3
FBgn0054011	1090	916.414	0	0
FBgn0051092	4034.02	3860.44	7.198	213.684
FBgn0003218	5102.65	4929.07	16.568	628
FBgn0029687	2574.53	2400.95	77.3492	1428.11
FBgn0033460	4649.04	4475.45	52.7952	1817
FBgn0039664	1359.24	1185.66	9.6469	87.957
FBgn0037802	1114	940.414	6.91396	50
FBgn0014002	2080.21	1906.62	908.699	13323.2
FBgn0051454	1736	1562.41	0.49938	6
FBgn0046886	1227	1053.41	0	0
FBgn0261060	329	155.918	0	0
FBgn0039349	1860.53	1686.95	20.1965	261.999
FBgn0036230	922.5	749.09	0	0
FBgn0085599	1023	849.414	8.2224	53.708
FBgn0030292	477	303.806	67.6296	158
FBgn0039132	1012.51	839.01	61.9968	400
FBgn0032790	1215	1041.41	14.4847	116
FBgn0029996	2543.53	2369.94	37.4243	682.049
FBgn0264830	262	88.963	0	0
FBgn0083972	706	532.692	2.6853	11
FBgn0052221	1606	1432.41	11.7111	129
FBgn0061209	595	421.752	0.100453	0.326
FBgn0019938	5078	4904.41	30.7837	1161
FBgn0029920	757	583.673	0	0
FBgn0259728	885	711.597	9.73339	53.263
FBgn0052732	2189	2015.41	16.6141	257.493
FBgn0030164	1289.75	1116.16	0	0
FBgn0033785	1900.55	1726.96	9.22813	122.553
FBgn0250839	1211	1037.41	0.12535	1
FBgn0267887	453	279.827	0.000167	0
FBgn0267365	936	762.587	28.6481	168
FBgn0032150	1013.95	840.465	4.95116	32
FBgn0035360	1715.04	1541.46	1.18106	14
FBgn0035833	3722	3548.41	15.9416	435
FBgn0034849	776.553	603.217	62.0055	287.626
FBgn0035041	2875.18	2701.59	0.27874	5.791
FBgn0037067	876	702.599	0	0
FBgn0263197	5846.13	5672.54	77.0044	3359.05
FBgn0033724	638.571	465.288	43.5992	156
FBgn0265201	476	302.807	0.916758	2.135
FBgn0031690	1727.78	1554.2	0.41835	5
FBgn0035009	576	402.757	0	0
FBgn0052601	967	793.567	0.236344	1.442
FBgn0033996	1959.05	1785.46	18.0625	248
FBgn0034437	2768	2594.41	0	0
FBgn0031247	748	574.676	24.1938	106.918
FBgn0039552	649	475.707	0	0
FBgn0030990	2067.98	1894.39	108.184	1576
FBgn0015925	2001.77	1828.19	34.4271	484
FBgn0029959	1161.67	988.089	29.8749	227
FBgn0001276	727	553.688	25.365	108
FBgn0036277	437	263.836	125.685	255
FBgn0052643	548	374.767	0	0
FBgn0263782	3818	3644.41	12.2922	344.494
FBgn0035695	4354.47	4180.89	0.124414	4
FBgn0034138	627.264	453.99	3625.15	12656
FBgn0035997	3213.19	3039.6	23.53	550
FBgn0028541	2464.41	2290.83	68.5159	1207
FBgn0053666	666	492.702	0	0
FBgn0051860	2260.5	2086.91	0	0
FBgn0035312	1183	1009.41	15.6595	121.554
FBgn0036236	1075	901.414	0.000377	0.003
FBgn0259735	6470.8	6297.21	135.609	6566.9
FBgn0037094	3109.1	2935.51	43.3242	978
FBgn0051953	715	541.69	0.798277	3.325
FBgn0029523	2309	2135.41	1.51334	24.851
FBgn0035374	1144	970.414	68.8782	514
FBgn0034514	440	266.834	0	0
FBgn0038934	4898.35	4724.76	0.11014	4.002
FBgn0036360	2534	2360.41	0.110184	2
FBgn0014465	1564.11	1390.62	0.187023	2
FBgn0038471	1102	928.414	22.5507	161
FBgn0038047	1623	1449.41	3.40932	38
FBgn0064237	1495	1321.41	0	0
FBgn0032036	2396.91	2223.32	261.27	4467
FBgn0038207	740	566.681	0.229476	1
FBgn0259821	4494.01	4320.42	5.38769	179
FBgn0032084	1464.43	1290.85	2.61924	26
FBgn0014427	1176	1002.41	12.0646	93
FBgn0031257	2624.08	2450.49	60.6554	1143
FBgn0041094	2297.98	2124.4	68.8025	1123.99
FBgn0033988	2216	2042.41	33.3629	524
FBgn0001986	3585	3411.41	39.6057	1039
FBgn0032078	1989.4	1815.81	291.402	4069
FBgn0038551	1645	1471.41	27.9273	316
FBgn0000808	2015.74	1842.16	6.70614	95
FBgn0036895	3746	3572.41	0.036401	1
FBgn0266455	280	106.947	0	0
FBgn0031575	2306.32	2132.73	15.4565	253.496
FBgn0033880	1145	971.414	4.01599	30
FBgn0051661	1341	1167.41	0	0
FBgn0283476	12442	12268.4	0.042398	4
FBgn0032882	1961	1787.41	44.2574	608.324
FBgn0025700	891.934	718.527	155.101	857
FBgn0039811	514	340.787	0	0
FBgn0086447	409.461	236.326	37.9513	68.971
FBgn0000463	4625.69	4452.11	0.058958	2.018
FBgn0034748	1924	1750.41	18.5687	249.946
FBgn0042138	1245.21	1071.62	89.5551	738
FBgn0017556	1210.78	1037.19	0.000118	0
FBgn0267423	640	466.713	0	0
FBgn0052843	3276.48	3102.9	0.041909	1
FBgn0250827	860	686.604	0.757582	4
FBgn0023536	2345	2171.41	4.37176	73
FBgn0263236	3130.76	2957.18	1.18731	27
FBgn0039379	1894	1720.41	41.6481	551
FBgn0263842	318	144.921	0	0
FBgn0259676	1753	1579.41	23.5476	286
FBgn0050005	887	713.597	32.4813	178.242
FBgn0036842	2795.87	2622.29	38.2836	772
FBgn0026718	1522.82	1349.24	5.39729	55.999
FBgn0034061	656	482.705	48.4916	180
FBgn0038877	2124	1950.41	31.7849	476.729
FBgn0262588	777	603.663	15.5101	72
FBgn0264979	1362.63	1189.05	12.2488	112
FBgn0010772	3250.3	3076.72	30.0932	712
FBgn0034127	2103	1929.41	0.741384	11
FBgn0261850	2797	2623.41	24.9332	503
FBgn0037853	1642	1468.41	90.7719	1025
FBgn0038851	978	804.557	3.07095	19
FBgn0083942	556	382.764	0	0
FBgn0004915	1412.95	1239.37	43.2484	412.186
FBgn0265630	6016.58	5843	27.6193	1241
FBgn0034870	870	696.602	0	0
FBgn0036483	4136.63	3963.04	8.17046	249
FBgn0026869	6298.84	6125.26	32.8079	1545.35
FBgn0051404	981	807.554	0.161029	1
FBgn0050446	2303	2129.41	0.183205	3
FBgn0033020	669.474	496.176	0.262083	1
FBgn0036450	2644	2470.41	42.4796	807
FBgn0085479	1472	1298.41	0.400611	4
FBgn0037045	1081	907.414	7.59533	53
FBgn0030114	2666.58	2493	35.1572	674
FBgn0046685	2895	2721.41	52.18	1092
FBgn0031951	1167.76	994.173	32.0951	245.372
FBgn0030310	739.458	566.134	388.879	1693
FBgn0032251	1051.01	877.425	8.74416	59
FBgn0036009	1497	1323.41	0	0
FBgn0039266	1549.38	1375.79	56.9009	602
FBgn0034194	1755.12	1581.53	26.805	326
FBgn0004554	569.5	396.26	0	0
FBgn0003360	1729.7	1556.12	48.1075	575.677
FBgn0030320	3582.18	3408.6	21.288	558
FBgn0261639	849	675.614	7.44999	38.706
FBgn0030812	4535.34	4361.75	46.5886	1562.66
FBgn0052091	2967	2793.41	1.62933	35
FBgn0039183	3117.24	2943.65	31.4094	711
FBgn0000299	5696.9	5523.32	1253.02	53221
FBgn0004892	2611	2437.41	0	0
FBgn0038602	615	441.743	0	0
FBgn0037260	1785	1611.41	0.565432	7.007
FBgn0052668	2676	2502.41	0.831452	16
FBgn0001250	5715.55	5541.97	0.684005	29.151
FBgn0036795	1548	1374.41	0	0
FBgn0015321	1149.38	975.797	64.9001	487
FBgn0030202	348	174.911	0	0
FBgn0030244	980.299	806.807	1.12968	7.009
FBgn0039501	2472	2298.41	6.90252	122
FBgn0038127	935	761.587	0	0
FBgn0003129	2566	2392.41	0.054504	1.003
FBgn0033100	557.634	384.396	41.6105	123
FBgn0030832	708	534.692	0	0
FBgn0264738	1067	893.414	0	0
FBgn0036302	2246.49	2072.9	62.8587	1002
FBgn0011205	1927.75	1754.16	57.9364	781.528
FBgn0028700	1278.66	1105.07	35.1578	298.769
FBgn0039927	3402.85	3229.26	7.25467	180.155
FBgn0038079	719.667	546.353	0	0
FBgn0040066	1666.61	1493.02	51.6493	593
FBgn0030833	3848.53	3674.95	4.42319	125
FBgn0036656	1325.41	1151.87	1.70467	15.099
FBgn0053531	4554.16	4380.58	0.059371	2
FBgn0033982	2550.17	2376.59	0.500358	9.144
FBgn0085237	380	206.897	0	0
FBgn0052086	1524	1350.41	0	0
FBgn0284247	12278.7	12105.1	0.010742	1
FBgn0039434	1030	856.414	0.151842	1
FBgn0051933	2076	1902.41	0	0
FBgn0038830	670	496.702	18.5909	71.01
FBgn0035294	1682	1508.41	76.1334	883.12
FBgn0040793	417	243.856	524.198	983
FBgn0014179	2042	1868.41	0	0
FBgn0031145	851.075	677.729	265.037	1381.3
FBgn0033234	1996.27	1822.69	0.717668	10.06
FBgn0040343	583.669	410.418	0.316847	1
FBgn0050491	1109.38	935.791	4.19269	30.171
FBgn0034420	3234.75	3061.17	127.399	2999
FBgn0054008	715	541.69	7.71521	32.138
FBgn0037297	1606.63	1433.04	18.421	203
FBgn0031725	2661.5	2487.91	0	0
FBgn0039307	1248	1074.41	0.121033	1
FBgn0035435	1103	929.414	8.8147	63
FBgn0013810	12202	12028.4	4.12982	382
FBgn0003963	4713.76	4540.17	89.0268	3108.26
FBgn0030494	858	684.605	0	0
FBgn0039055	3473	3299.41	30.7421	780
FBgn0040308	1038.43	864.846	89.7659	597
FBgn0039620	2274	2100.41	0.990584	16
FBgn0015765	1455.92	1282.34	16.5296	163
FBgn0031270	714.465	541.151	3.84484	16
FBgn0029795	1583.12	1409.53	1.47612	16
FBgn0030049	4139.51	3965.92	61.3848	1872.1
FBgn0052702	11349	11175.4	6.39993	550
FBgn0032938	3660.29	3486.71	45.6128	1223
FBgn0037760	4632.14	4458.56	35.5538	1219
FBgn0259832	474	300.809	14.3887	33.284
FBgn0020440	4594.05	4420.46	14.884	505.956
FBgn0004590	639	465.714	0	0
FBgn0024941	3532.12	3358.53	0.120586	3.115
FBgn0035084	1417.2	1243.61	7.76812	74.289
FBgn0038752	2194	2020.41	0	0
FBgn0051643	2889.28	2715.69	0.047996	1.002
FBgn0030746	3804.38	3630.79	0.787948	22
FBgn0015714	1560.45	1386.86	61.6802	657.815
FBgn0037506	1426	1252.41	0.311494	3
FBgn0266977	516	342.787	0	0
FBgn0035077	1165	991.414	0.135626	1.034
FBgn0053109	1025	851.414	0	0
FBgn0002933	523	349.778	0	0
FBgn0085331	825	651.636	0	0
FBgn0261584	1761.11	1587.52	3.44037	42
FBgn0033362	2036.73	1863.14	5.23469	74.999
FBgn0030575	1375.48	1201.89	5.73438	53
FBgn0015572	1749	1575.41	1.23815	15
FBgn0013276	2375	2201.41	12.128	205.312
FBgn0032613	2123	1949.41	19.0115	285
FBgn0036225	1146	972.414	0	0
FBgn0052208	514	340.787	0.017712	0.046
FBgn0017567	819	645.64	157.101	780
FBgn0014388	3426.89	3253.3	570.127	14263.3
FBgn0046763	1934	1760.41	86.8698	1176
FBgn0037061	627	453.726	27.8006	97
FBgn0030941	2416.31	2242.73	58.3887	1007
FBgn0029809	1433	1259.41	0	0
FBgn0053120	2301	2127.41	1.83377	30
FBgn0015614	1219.78	1046.19	88.4443	711.548
FBgn0033498	1268	1094.41	0.118821	1
FBgn0022224	396	222.881	52.5105	90
FBgn0033729	794.5	621.092	0	0
FBgn0260453	2030.45	1856.87	0.140064	2
FBgn0039160	1362	1188.41	66.3267	606.15
FBgn0032750	1371	1197.41	9.44824	87
FBgn0262738	7028.16	6854.57	18.0986	954
FBgn0033979	1742.76	1569.17	0.662972	8
FBgn0032651	1360	1186.41	0	0
FBgn0050376	941	767.586	0	0
FBgn0039495	1455	1281.41	0	0
